dataset,phylo_prec,phylo_rec,phylo_f1,sharp_prec,sharp_rec,sharp_f1,tnet_prec,tnet_rec,tnet_f1,tnet_bias_prec,tnet_bias_rec,tnet_bias_f1
SEIR015_sl1000_mr0125_nv10_4,1,0.8,0.889,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
SIR01_sl250_mr15_nv10_13,1,0.231,0.375,0.667,0.615,0.64,0.667,0.769,0.714,0.692,0.692,0.692
SEIR015_sl1000_mr05_nv10_19,1,0.531,0.694,0.875,0.875,0.875,0.903,0.875,0.889,0.938,0.938,0.938
SEIR01_sl1000_mr0125_nv10_18,0.949,0.822,0.881,0.907,0.867,0.886,0.848,0.867,0.857,0.894,0.933,0.913
SEIR01_sl1000_mr025_nv20_9,1,0.833,0.909,0.923,1,0.96,0.923,1,0.96,0.923,1,0.96
SEIR01_sl250_mr025_nv10_12,0.952,0.465,0.625,0.783,0.837,0.809,0.75,0.837,0.791,0.822,0.86,0.841
SIR003_sl500_mr05_nv10_17,0.833,0.5,0.625,0.8,0.8,0.8,0.727,0.8,0.762,0.8,0.8,0.8
SIR01_sl250_mr15_nv10_7,0.9,0.22,0.353,0.655,0.463,0.543,0.621,0.439,0.514,0.63,0.415,0.5
SEIR015_sl1000_mr05_nv10_9,1,0.6,0.75,0.857,0.8,0.828,0.857,0.8,0.828,0.75,0.8,0.774
SIR003_sl250_mr05_nv10_15,1,0.5,0.667,0.857,0.75,0.8,0.875,0.875,0.875,0.875,0.875,0.875
SEIR01_sl1000_mr025_nv20_7,0.933,0.824,0.875,0.882,0.882,0.882,0.833,0.882,0.857,0.882,0.882,0.882
SEIR015_sl1000_mr025_nv5_4,0.919,0.68,0.782,0.914,0.64,0.753,0.917,0.66,0.767,0.929,0.78,0.848
SIR003_sl250_mr05_nv10_2,1,0.429,0.6,0.923,0.857,0.889,0.8,0.857,0.828,0.917,0.786,0.846
SEIR015_sl1000_mr0125_nv10_8,1,0.778,0.875,0.833,0.833,0.833,0.762,0.889,0.821,0.85,0.944,0.895
SIR003_sl1000_mr05_nv10_16,0.857,0.72,0.783,0.75,0.72,0.735,0.81,0.68,0.739,0.64,0.64,0.64
SEIR01_sl1000_mr025_nv10_12,0.714,0.625,0.667,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
SIR003_sl250_mr05_nv10_9,1,0.111,0.2,0.6,0.667,0.632,0.6,0.667,0.632,0.556,0.556,0.556
SIR01_sl1000_mr3_nv10_1,0.75,0.7,0.724,0.815,0.733,0.772,0.846,0.733,0.786,0.733,0.733,0.733
SIR003_sl1000_mr025_nv10_17,0.889,0.696,0.78,0.818,0.783,0.8,0.792,0.826,0.809,0.864,0.826,0.844
SEIR015_sl250_mr025_nv10_11,0.8,0.235,0.364,0.593,0.471,0.525,0.621,0.529,0.571,0.613,0.559,0.585
SIR003_sl1000_mr025_nv10_13,0.667,0.364,0.471,0.571,0.364,0.444,0.571,0.364,0.444,0.545,0.545,0.545
SEIR01_sl1000_mr025_nv20_18,0.957,0.846,0.898,0.885,0.885,0.885,0.889,0.923,0.906,0.885,0.885,0.885
SEIR015_sl500_mr025_nv10_6,0.625,0.263,0.37,0.556,0.526,0.541,0.5,0.579,0.537,0.579,0.579,0.579
SEIR015_sl1000_mr0125_nv10_2,0.917,0.688,0.786,0.846,0.688,0.759,0.846,0.688,0.759,0.938,0.938,0.938
SIR003_sl1000_mr05_nv20_9,0.853,0.725,0.784,0.846,0.825,0.835,0.842,0.8,0.821,0.821,0.8,0.81
SIR01_sl250_mr15_nv10_15,1,0.125,0.222,0.286,0.25,0.267,0.25,0.25,0.25,0.333,0.25,0.286
SEIR01_sl1000_mr025_nv20_14,0.889,0.615,0.727,0.857,0.923,0.889,0.8,0.923,0.857,0.923,0.923,0.923
SIR01_sl1000_mr15_nv20_9,0.952,0.769,0.851,0.909,0.769,0.833,0.909,0.769,0.833,0.909,0.769,0.833
SEIR01_sl1000_mr025_nv20_5,1,0.758,0.862,0.8,0.848,0.824,0.8,0.848,0.824,0.824,0.848,0.836
SEIR01_sl1000_mr0125_nv10_5,0.95,0.809,0.874,0.956,0.915,0.935,0.932,0.872,0.901,0.911,0.872,0.891
SEIR015_sl1000_mr0125_nv10_17,1,0.423,0.595,0.875,0.808,0.84,0.846,0.846,0.846,0.857,0.923,0.889
SEIR01_sl1000_mr025_nv10_18,0.875,0.778,0.824,0.8,0.889,0.842,0.8,0.889,0.842,0.8,0.889,0.842
SIR003_sl1000_mr1_nv10_7,0.714,0.625,0.667,1,0.625,0.769,0.833,0.625,0.714,0.75,0.75,0.75
SEIR01_sl1000_mr0125_nv10_11,1,0.846,0.917,0.929,1,0.963,0.929,1,0.963,0.867,1,0.929
SEIR015_sl1000_mr025_nv20_10,0.75,0.333,0.462,0.667,0.667,0.667,0.636,0.778,0.7,0.636,0.778,0.7
SEIR01_sl1000_mr05_nv10_1,0.909,0.769,0.833,0.923,0.923,0.923,0.923,0.923,0.923,0.923,0.923,0.923
SIR01_sl1000_mr15_nv20_4,0.86,0.71,0.778,0.897,0.754,0.819,0.897,0.754,0.819,0.855,0.768,0.809
SIR01_sl1000_mr15_nv5_2,0.767,0.657,0.708,0.8,0.571,0.667,0.84,0.6,0.7,0.767,0.657,0.708
SEIR01_sl1000_mr025_nv20_4,0.857,0.75,0.8,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
SEIR01_sl1000_mr05_nv10_9,1,0.885,0.939,0.958,0.885,0.92,0.96,0.923,0.941,0.962,0.962,0.962
SIR01_sl1000_mr15_nv20_6,0.833,0.625,0.714,0.875,0.875,0.875,0.7,0.875,0.778,0.875,0.875,0.875
SEIR01_sl1000_mr025_nv5_16,1,0.667,0.8,1,0.944,0.971,1,0.944,0.971,1,0.944,0.971
SIR003_sl1000_mr05_nv10_6,0.857,0.571,0.686,0.762,0.762,0.762,0.778,0.667,0.718,0.7,0.667,0.683
SIR01_sl1000_mr15_nv20_17,0.909,0.714,0.8,0.917,0.786,0.846,0.923,0.857,0.889,0.917,0.786,0.846
SIR003_sl1000_mr05_nv10_15,0.917,0.846,0.88,0.923,0.923,0.923,0.923,0.923,0.923,0.923,0.923,0.923
SEIR01_sl1000_mr05_nv10_8,1,0.875,0.933,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875
SIR003_sl1000_mr05_nv10_1,0.818,0.529,0.643,0.867,0.765,0.812,0.812,0.765,0.788,0.8,0.706,0.75
SEIR015_sl1000_mr025_nv20_18,0.955,0.538,0.689,0.781,0.641,0.704,0.903,0.718,0.8,0.806,0.744,0.773
SEIR01_sl1000_mr05_nv10_5,0.938,0.833,0.882,0.889,0.889,0.889,0.889,0.889,0.889,0.889,0.889,0.889
SEIR015_sl1000_mr025_nv5_17,1,0.732,0.845,0.917,0.805,0.857,0.892,0.805,0.846,0.902,0.902,0.902
SEIR01_sl250_mr025_nv10_14,0.875,0.457,0.6,0.789,0.652,0.714,0.732,0.652,0.69,0.721,0.674,0.697
SIR003_sl500_mr05_nv10_4,0.938,0.577,0.714,0.857,0.692,0.766,0.857,0.692,0.766,0.85,0.654,0.739
SIR003_sl1000_mr025_nv10_9,0.682,0.536,0.6,0.783,0.643,0.706,0.739,0.607,0.667,0.667,0.643,0.655
SIR01_sl500_mr15_nv10_1,1,0.4,0.571,1,1,1,1,0.8,0.889,0.8,0.8,0.8
SEIR015_sl500_mr025_nv10_15,0.913,0.724,0.808,0.855,0.81,0.832,0.839,0.81,0.825,0.897,0.897,0.897
SIR003_sl1000_mr05_nv10_8,0.805,0.717,0.759,0.814,0.761,0.787,0.814,0.761,0.787,0.778,0.761,0.769
SIR003_sl1000_mr1_nv10_15,0.667,0.545,0.6,0.667,0.727,0.696,0.667,0.727,0.696,0.667,0.727,0.696
SEIR01_sl1000_mr025_nv10_5,0.952,0.909,0.93,0.952,0.909,0.93,0.95,0.864,0.905,0.953,0.932,0.943
SIR003_sl1000_mr05_nv20_11,1,0.4,0.571,0.5,0.6,0.545,0.5,0.6,0.545,1,0.4,0.571
SEIR01_sl1000_mr025_nv5_11,0.917,0.579,0.71,0.938,0.789,0.857,0.938,0.789,0.857,0.938,0.789,0.857
SIR01_sl250_mr15_nv10_18,0.5,0.1,0.167,0.565,0.65,0.605,0.522,0.6,0.558,0.545,0.6,0.571
SEIR01_sl1000_mr05_nv10_3,0.944,0.68,0.791,0.913,0.84,0.875,0.84,0.84,0.84,0.885,0.92,0.902
SIR01_sl1000_mr3_nv10_12,0.87,0.588,0.702,0.893,0.735,0.806,0.833,0.735,0.781,0.727,0.706,0.716
SIR01_sl1000_mr075_nv10_12,1,0.6,0.75,0.867,0.867,0.867,0.862,0.833,0.847,0.867,0.867,0.867
SEIR01_sl500_mr025_nv10_11,0.818,0.529,0.643,0.737,0.824,0.778,0.65,0.765,0.703,0.737,0.824,0.778
SIR003_sl250_mr05_nv10_18,0.75,0.222,0.343,0.611,0.407,0.489,0.545,0.444,0.49,0.55,0.407,0.468
SIR003_sl1000_mr05_nv10_12,0.824,0.764,0.792,0.865,0.818,0.841,0.865,0.818,0.841,0.815,0.8,0.807
SIR003_sl1000_mr05_nv5_15,0.891,0.661,0.759,0.873,0.774,0.821,0.875,0.79,0.831,0.812,0.839,0.825
SIR003_sl1000_mr025_nv10_16,0.667,0.471,0.552,0.706,0.706,0.706,0.75,0.706,0.727,0.647,0.647,0.647
SEIR01_sl1000_mr0125_nv10_20,0.95,0.76,0.844,0.923,0.96,0.941,0.889,0.96,0.923,0.923,0.96,0.941
SIR01_sl500_mr15_nv10_10,0.4,0.154,0.222,0.636,0.538,0.583,0.5,0.385,0.435,0.538,0.538,0.538
SIR003_sl250_mr05_nv10_7,0.786,0.239,0.367,0.613,0.413,0.494,0.559,0.413,0.475,0.533,0.348,0.421
SEIR01_sl1000_mr025_nv5_17,0.889,0.727,0.8,0.909,0.909,0.909,0.909,0.909,0.909,0.909,0.909,0.909
SEIR01_sl500_mr025_nv10_17,0.5,0.167,0.25,0.571,0.667,0.615,0.4,0.333,0.364,0.571,0.667,0.615
SIR003_sl1000_mr05_nv10_10,1,0.769,0.87,0.846,0.846,0.846,0.846,0.846,0.846,0.846,0.846,0.846
SIR003_sl1000_mr05_nv5_3,0.8,0.5,0.615,0.778,0.875,0.824,0.778,0.875,0.824,0.667,0.75,0.706
SEIR015_sl1000_mr025_nv10_5,0.947,0.75,0.837,0.851,0.833,0.842,0.824,0.875,0.848,0.878,0.896,0.887
SEIR01_sl1000_mr025_nv10_19,0.9,0.763,0.826,0.857,0.814,0.835,0.828,0.814,0.821,0.847,0.847,0.847
SEIR01_sl1000_mr025_nv10_3,0.884,0.776,0.826,0.915,0.878,0.896,0.878,0.878,0.878,0.898,0.898,0.898
SIR003_sl1000_mr025_nv10_15,0.737,0.583,0.651,0.789,0.625,0.698,0.789,0.625,0.698,0.72,0.75,0.735
SIR003_sl1000_mr05_nv20_7,0.889,0.667,0.762,0.714,0.833,0.769,0.8,0.667,0.727,0.769,0.833,0.8
SEIR015_sl1000_mr025_nv20_20,0.833,0.526,0.645,0.647,0.579,0.611,0.647,0.579,0.611,0.684,0.684,0.684
SEIR01_sl1000_mr05_nv10_4,1,0.545,0.706,0.75,0.818,0.783,0.692,0.818,0.75,0.692,0.818,0.75
SEIR015_sl1000_mr025_nv10_14,0.895,0.68,0.773,0.741,0.8,0.769,0.741,0.8,0.769,0.724,0.84,0.778
SEIR015_sl1000_mr025_nv20_8,0.979,0.701,0.817,0.889,0.716,0.793,0.925,0.731,0.817,0.963,0.776,0.86
SEIR015_sl1000_mr0125_nv10_5,0.957,0.882,0.918,0.75,0.412,0.532,0.778,0.412,0.538,0.939,0.902,0.92
SEIR015_sl500_mr025_nv10_4,0.917,0.268,0.415,0.824,0.683,0.747,0.784,0.707,0.744,0.824,0.683,0.747
SIR01_sl1000_mr15_nv5_18,0.714,0.556,0.625,1,0.778,0.875,0.778,0.778,0.778,0.778,0.778,0.778
SEIR015_sl1000_mr05_nv10_20,0.9,0.439,0.59,0.571,0.293,0.387,0.632,0.293,0.4,0.885,0.561,0.687
SIR003_sl1000_mr05_nv10_20,0.5,0.333,0.4,0.667,0.444,0.533,0.667,0.444,0.533,0.5,0.444,0.471
SEIR01_sl1000_mr025_nv5_4,0.8,0.72,0.758,0.867,0.78,0.821,0.907,0.78,0.839,0.776,0.76,0.768
SIR003_sl1000_mr1_nv10_14,0.788,0.722,0.754,0.875,0.778,0.824,0.871,0.75,0.806,0.778,0.778,0.778
SEIR015_sl1000_mr025_nv5_19,1,0.182,0.308,0.833,0.455,0.588,0.833,0.455,0.588,0.857,0.545,0.667
SEIR01_sl1000_mr025_nv5_19,0.965,0.948,0.957,0.966,0.966,0.966,0.966,0.966,0.966,0.966,0.966,0.966
SEIR015_sl500_mr025_nv10_5,0.9,0.643,0.75,0.867,0.929,0.897,0.867,0.929,0.897,0.867,0.929,0.897
SEIR015_sl1000_mr05_nv10_8,1,0.75,0.857,0.867,0.722,0.788,0.812,0.722,0.765,0.838,0.861,0.849
SIR01_sl1000_mr15_nv10_1,0.85,0.54,0.66,0.796,0.619,0.696,0.818,0.571,0.673,0.818,0.571,0.673
SIR003_sl1000_mr1_nv10_19,0.76,0.594,0.667,0.788,0.641,0.707,0.788,0.641,0.707,0.714,0.625,0.667
SIR003_sl1000_mr05_nv20_8,0.762,0.593,0.667,0.708,0.63,0.667,0.68,0.63,0.654,0.692,0.667,0.679
SEIR01_sl500_mr025_nv10_13,0.909,0.5,0.645,0.778,0.7,0.737,0.765,0.65,0.703,0.833,0.75,0.789
SEIR01_sl1000_mr0125_nv10_19,0.957,0.733,0.83,0.964,0.9,0.931,0.931,0.9,0.915,0.929,0.867,0.897
SIR003_sl500_mr05_nv10_20,0.833,0.625,0.714,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
SIR003_sl1000_mr05_nv10_19,0.857,0.649,0.738,0.821,0.865,0.842,0.861,0.838,0.849,0.757,0.757,0.757
SIR003_sl500_mr05_nv10_13,0.812,0.542,0.65,0.804,0.771,0.787,0.814,0.729,0.769,0.825,0.688,0.75
SIR01_sl1000_mr15_nv20_10,0.9,0.692,0.783,0.769,0.769,0.769,0.75,0.692,0.72,0.769,0.769,0.769
SEIR015_sl1000_mr025_nv5_12,0.778,0.636,0.7,0.5,0.364,0.421,0.5,0.364,0.421,0.636,0.636,0.636
SIR003_sl1000_mr05_nv20_16,0.811,0.698,0.75,0.842,0.744,0.79,0.821,0.744,0.78,0.705,0.721,0.713
SEIR01_sl1000_mr025_nv20_19,0.941,0.906,0.923,0.943,0.943,0.943,0.943,0.943,0.943,0.943,0.943,0.943
SIR01_sl250_mr15_nv10_12,1,0.316,0.48,0.722,0.684,0.703,0.7,0.737,0.718,0.722,0.684,0.703
SIR01_sl1000_mr15_nv20_1,0.793,0.719,0.754,0.788,0.812,0.8,0.828,0.75,0.787,0.774,0.75,0.762
SEIR015_sl1000_mr025_nv5_10,1,0.306,0.468,0.9,0.5,0.643,0.826,0.528,0.644,0.85,0.472,0.607
SEIR01_sl250_mr025_nv10_10,1,0.353,0.522,0.737,0.824,0.778,0.682,0.882,0.769,0.737,0.824,0.778
SEIR01_sl1000_mr025_nv20_2,0.972,0.833,0.897,0.886,0.929,0.907,0.907,0.929,0.918,0.907,0.929,0.918
SIR01_sl1000_mr15_nv10_3,0.894,0.712,0.792,0.852,0.78,0.814,0.857,0.814,0.835,0.87,0.797,0.832
SEIR01_sl1000_mr025_nv10_2,0.947,0.818,0.878,0.909,0.909,0.909,0.875,0.955,0.913,0.909,0.909,0.909
SEIR01_sl1000_mr025_nv10_10,0.875,0.778,0.824,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778
SIR01_sl1000_mr15_nv20_14,0.5,0.4,0.444,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.444
SIR01_sl1000_mr15_nv5_3,0.5,0.222,0.308,0.571,0.444,0.5,0.5,0.444,0.471,0.556,0.556,0.556
SEIR015_sl1000_mr025_nv20_13,1,0.222,0.364,0.692,1,0.818,0.692,1,0.818,0.75,1,0.857
SIR003_sl500_mr05_nv10_2,0.893,0.735,0.806,0.848,0.824,0.836,0.824,0.824,0.824,0.788,0.765,0.776
SIR003_sl500_mr05_nv10_19,0.739,0.567,0.642,0.719,0.683,0.701,0.714,0.667,0.69,0.685,0.617,0.649
SIR003_sl1000_mr05_nv5_1,0.68,0.486,0.567,0.765,0.743,0.754,0.727,0.686,0.706,0.649,0.686,0.667
SIR01_sl500_mr15_nv10_16,0.833,0.5,0.625,0.727,0.8,0.762,0.727,0.8,0.762,0.727,0.8,0.762
SEIR01_sl1000_mr05_nv10_2,1,0.875,0.933,0.889,1,0.941,0.889,1,0.941,0.889,1,0.941
SIR01_sl1000_mr3_nv10_11,0.923,0.632,0.75,0.911,0.719,0.804,0.891,0.719,0.796,0.884,0.667,0.76
SIR01_sl1000_mr15_nv5_4,0.867,0.52,0.65,0.929,0.52,0.667,0.929,0.52,0.667,0.609,0.56,0.583
SIR003_sl1000_mr05_nv20_14,1,0.9,0.947,0.909,1,0.952,0.909,1,0.952,0.909,1,0.952
SIR01_sl250_mr15_nv10_4,0.667,0.333,0.444,0.7,0.583,0.636,0.636,0.583,0.609,0.7,0.583,0.636
SEIR015_sl250_mr025_nv10_8,0.938,0.556,0.698,0.87,0.741,0.8,0.792,0.704,0.745,0.826,0.704,0.76
SIR003_sl1000_mr025_nv10_14,1,0.667,0.8,0.867,0.867,0.867,0.867,0.867,0.867,0.867,0.867,0.867
SEIR015_sl500_mr025_nv10_16,1,0.417,0.588,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833
SEIR01_sl1000_mr025_nv5_12,0.909,0.526,0.667,0.778,0.737,0.757,0.789,0.789,0.789,0.882,0.789,0.833
SIR01_sl1000_mr3_nv10_7,0.714,0.652,0.682,0.778,0.609,0.683,0.778,0.609,0.683,0.714,0.652,0.682
SEIR015_sl1000_mr025_nv5_1,1,0.357,0.526,0.7,0.5,0.583,0.7,0.5,0.583,0.857,0.429,0.571
SEIR015_sl500_mr025_nv10_18,0.824,0.538,0.651,0.591,0.5,0.542,0.619,0.5,0.553,0.75,0.692,0.72
SEIR01_sl500_mr025_nv10_12,1,0.647,0.786,0.894,0.824,0.857,0.796,0.843,0.819,0.846,0.863,0.854
SEIR015_sl500_mr025_nv10_20,0.971,0.531,0.687,0.846,0.688,0.759,0.78,0.719,0.748,0.911,0.797,0.85
SEIR015_sl500_mr025_nv10_11,0,0,0,0.857,0.75,0.8,0.714,0.625,0.667,0.714,0.625,0.667
SEIR01_sl250_mr025_nv10_11,0.667,0.25,0.364,0.688,0.688,0.688,0.579,0.688,0.629,0.625,0.625,0.625
SIR01_sl1000_mr15_nv5_9,0.763,0.617,0.682,0.737,0.596,0.659,0.75,0.574,0.651,0.763,0.617,0.682
SIR003_sl250_mr05_nv10_5,0.833,0.455,0.588,0.7,0.636,0.667,0.667,0.545,0.6,0.632,0.545,0.585
SIR01_sl500_mr15_nv10_6,1,0.586,0.739,0.962,0.862,0.909,0.893,0.862,0.877,0.931,0.931,0.931
SEIR015_sl500_mr025_nv10_17,1,0.5,0.667,0.857,0.857,0.857,0.857,0.857,0.857,0.857,0.857,0.857
SEIR015_sl1000_mr025_nv5_9,1,0.4,0.571,0.64,0.4,0.492,0.654,0.425,0.515,0.778,0.525,0.627
SEIR01_sl1000_mr025_nv20_12,1,0.722,0.839,0.9,1,0.947,0.895,0.944,0.919,0.85,0.944,0.895
SIR003_sl1000_mr1_nv10_5,1,0.556,0.714,0.75,0.667,0.706,0.857,0.667,0.75,1,0.556,0.714
SEIR01_sl1000_mr05_nv10_11,0.92,0.719,0.807,0.848,0.875,0.862,0.8,0.875,0.836,0.875,0.875,0.875
,0.867939285714286,0.563635714285714,0.663346428571429,0.803744642857144,0.726510714285715,0.75707142857143,0.788380357142858,0.727566071428573,0.750225000000001,0.787278571428573,0.745341071428572,0.760151785714287
