dataset,phylo_prec,phylo_rec,phylo_f1,sharp_prec,sharp_rec,sharp_f1,tnet_prec,tnet_rec,tnet_f1,tnet_bias_prec,tnet_bias_rec,tnet_bias_f1
SIR003_sl250_mr05_nv10_15,1,0.5,0.667,1,0.625,0.769,1,0.625,0.769,1,0.875,0.933
SEIR01_sl1000_mr025_nv20_7,0.933,0.824,0.875,1,0.706,0.828,1,0.706,0.828,0.882,0.882,0.882
SEIR015_sl1000_mr025_nv5_4,0.919,0.68,0.782,0.857,0.36,0.507,0.833,0.3,0.441,0.925,0.74,0.822
SIR003_sl250_mr05_nv10_2,1,0.429,0.6,0.889,0.571,0.696,0.8,0.571,0.667,0.917,0.786,0.846
SEIR015_sl1000_mr0125_nv10_8,1,0.778,0.875,0.9,0.5,0.643,0.875,0.389,0.538,0.85,0.944,0.895
SIR003_sl1000_mr05_nv10_16,0.857,0.72,0.783,0.929,0.52,0.667,1,0.48,0.649,0.652,0.6,0.625
SEIR01_sl1000_mr025_nv10_12,0.714,0.625,0.667,1,0.75,0.857,1,0.75,0.857,0.75,0.75,0.75
SIR003_sl250_mr05_nv10_9,1,0.111,0.2,0.429,0.333,0.375,0.4,0.222,0.286,0.5,0.444,0.471
SIR01_sl1000_mr3_nv10_1,0.75,0.7,0.724,1,0.533,0.696,1,0.533,0.696,0.759,0.733,0.746
SIR003_sl1000_mr025_nv10_17,0.889,0.696,0.78,0.941,0.696,0.8,1,0.696,0.821,0.9,0.783,0.837
SEIR015_sl250_mr025_nv10_11,0.8,0.235,0.364,0.636,0.412,0.5,0.6,0.353,0.444,0.6,0.529,0.562
SIR003_sl1000_mr025_nv10_13,0.667,0.364,0.471,0.75,0.273,0.4,0.75,0.273,0.4,0.667,0.364,0.471
SEIR01_sl1000_mr025_nv20_18,0.957,0.846,0.898,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885
SEIR015_sl500_mr025_nv10_6,0.625,0.263,0.37,0.6,0.474,0.529,0.6,0.474,0.529,0.625,0.526,0.571
SEIR015_sl1000_mr0125_nv10_2,0.917,0.688,0.786,0.9,0.562,0.692,0.9,0.562,0.692,0.923,0.75,0.828
SIR003_sl1000_mr05_nv20_9,0.853,0.725,0.784,0.903,0.7,0.789,0.9,0.675,0.771,0.821,0.8,0.81
SIR01_sl250_mr15_nv10_15,1,0.125,0.222,0.4,0.25,0.308,0.4,0.25,0.308,0.4,0.25,0.308
SEIR01_sl1000_mr025_nv20_14,0.889,0.615,0.727,0.909,0.769,0.833,0.909,0.769,0.833,0.923,0.923,0.923
SIR01_sl1000_mr15_nv20_9,0.952,0.769,0.851,0.941,0.615,0.744,0.941,0.615,0.744,0.909,0.769,0.833
SEIR01_sl1000_mr025_nv20_5,1,0.758,0.862,0.929,0.788,0.852,0.929,0.788,0.852,0.848,0.848,0.848
SEIR01_sl1000_mr0125_nv10_5,0.95,0.809,0.874,0.974,0.787,0.871,0.973,0.766,0.857,0.932,0.872,0.901
SEIR015_sl1000_mr0125_nv10_17,1,0.423,0.595,0.895,0.654,0.756,0.875,0.538,0.667,0.885,0.885,0.885
SEIR01_sl1000_mr025_nv10_18,0.875,0.778,0.824,0.875,0.778,0.824,0.875,0.778,0.824,0.875,0.778,0.824
SIR003_sl1000_mr1_nv10_7,0.714,0.625,0.667,1,0.625,0.769,1,0.625,0.769,0.75,0.75,0.75
SEIR01_sl1000_mr0125_nv10_11,1,0.846,0.917,1,0.462,0.632,1,0.462,0.632,0.923,0.923,0.923
SEIR015_sl1000_mr025_nv20_10,0.75,0.333,0.462,0.571,0.444,0.5,0.667,0.444,0.533,0.667,0.667,0.667
SEIR01_sl1000_mr05_nv10_1,0.909,0.769,0.833,0.889,0.615,0.727,0.889,0.615,0.727,0.909,0.769,0.833
SIR01_sl1000_mr15_nv20_4,0.86,0.71,0.778,1,0.551,0.71,1,0.551,0.71,0.855,0.768,0.809
SIR01_sl1000_mr15_nv5_2,0.767,0.657,0.708,1,0.343,0.511,1,0.343,0.511,0.759,0.629,0.688
SEIR01_sl1000_mr025_nv20_4,0.857,0.75,0.8,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
SEIR01_sl1000_mr05_nv10_9,1,0.885,0.939,0.947,0.692,0.8,0.947,0.692,0.8,0.962,0.962,0.962
SIR01_sl1000_mr15_nv20_6,0.833,0.625,0.714,0.875,0.875,0.875,0.857,0.75,0.8,0.875,0.875,0.875
SEIR01_sl1000_mr025_nv5_16,1,0.667,0.8,1,0.667,0.8,1,0.611,0.759,1,0.778,0.875
SIR003_sl1000_mr05_nv10_6,0.857,0.571,0.686,1,0.524,0.688,0.917,0.524,0.667,0.7,0.667,0.683
SIR01_sl1000_mr15_nv20_17,0.909,0.714,0.8,1,0.643,0.783,1,0.643,0.783,0.909,0.714,0.8
SIR003_sl1000_mr05_nv10_15,0.917,0.846,0.88,1,0.692,0.818,1,0.692,0.818,0.923,0.923,0.923
SEIR01_sl1000_mr05_nv10_8,1,0.875,0.933,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875
SIR003_sl1000_mr05_nv10_1,0.818,0.529,0.643,0.909,0.588,0.714,0.909,0.588,0.714,0.8,0.706,0.75
SEIR015_sl1000_mr025_nv20_18,0.955,0.538,0.689,0.941,0.41,0.571,0.938,0.385,0.545,0.967,0.744,0.841
SEIR01_sl1000_mr05_nv10_5,0.938,0.833,0.882,0.875,0.778,0.824,0.875,0.778,0.824,0.889,0.889,0.889
SEIR015_sl1000_mr025_nv5_17,1,0.732,0.845,0.941,0.39,0.552,0.941,0.39,0.552,0.902,0.902,0.902
SEIR01_sl250_mr025_nv10_14,0.875,0.457,0.6,0.781,0.543,0.641,0.786,0.478,0.595,0.718,0.609,0.659
SIR003_sl500_mr05_nv10_4,0.938,0.577,0.714,0.875,0.538,0.667,0.875,0.538,0.667,0.85,0.654,0.739
SIR003_sl1000_mr025_nv10_9,0.682,0.536,0.6,0.929,0.464,0.619,0.929,0.464,0.619,0.667,0.643,0.655
SIR01_sl500_mr15_nv10_1,1,0.4,0.571,1,0.4,0.571,1,0.4,0.571,1,0.4,0.571
SEIR015_sl500_mr025_nv10_15,0.913,0.724,0.808,0.927,0.655,0.768,0.963,0.448,0.612,0.909,0.862,0.885
SIR003_sl1000_mr05_nv10_8,0.805,0.717,0.759,0.962,0.543,0.694,1,0.543,0.704,0.791,0.739,0.764
SIR003_sl1000_mr1_nv10_15,0.667,0.545,0.6,0.75,0.545,0.632,0.714,0.455,0.556,0.667,0.727,0.696
SEIR01_sl1000_mr025_nv10_5,0.952,0.909,0.93,0.972,0.795,0.875,0.972,0.795,0.875,0.953,0.932,0.943
SIR003_sl1000_mr05_nv20_11,1,0.4,0.571,1,0.4,0.571,1,0.4,0.571,1,0.4,0.571
SEIR01_sl1000_mr025_nv5_11,0.917,0.579,0.71,1,0.684,0.813,1,0.632,0.774,0.938,0.789,0.857
SIR01_sl250_mr15_nv10_18,0.5,0.1,0.167,0.643,0.45,0.529,0.8,0.4,0.533,0.524,0.55,0.537
SEIR01_sl1000_mr05_nv10_3,0.944,0.68,0.791,0.941,0.64,0.762,0.941,0.64,0.762,0.885,0.92,0.902
SIR01_sl1000_mr3_nv10_12,0.87,0.588,0.702,0.913,0.618,0.737,0.9,0.529,0.667,0.821,0.676,0.742
SIR01_sl1000_mr075_nv10_12,1,0.6,0.75,1,0.767,0.868,1,0.767,0.868,0.867,0.867,0.867
SEIR01_sl500_mr025_nv10_11,0.818,0.529,0.643,0.786,0.647,0.71,0.786,0.647,0.71,0.733,0.647,0.688
SIR003_sl250_mr05_nv10_18,0.75,0.222,0.343,0.714,0.37,0.488,0.769,0.37,0.5,0.556,0.37,0.444
SIR003_sl1000_mr05_nv10_12,0.824,0.764,0.792,0.925,0.673,0.779,0.973,0.655,0.783,0.827,0.782,0.804
SIR003_sl1000_mr05_nv5_15,0.891,0.661,0.759,0.971,0.548,0.701,1,0.548,0.708,0.812,0.839,0.825
SIR003_sl1000_mr025_nv10_16,0.667,0.471,0.552,0.8,0.471,0.593,0.8,0.471,0.593,0.688,0.647,0.667
SEIR01_sl1000_mr0125_nv10_20,0.95,0.76,0.844,0.958,0.92,0.939,0.958,0.92,0.939,0.958,0.92,0.939
SIR01_sl500_mr15_nv10_10,0.4,0.154,0.222,0.429,0.231,0.3,0.5,0.231,0.316,0.556,0.385,0.455
SIR003_sl250_mr05_nv10_7,0.786,0.239,0.367,0.609,0.304,0.406,0.684,0.283,0.4,0.533,0.348,0.421
SEIR01_sl1000_mr025_nv5_17,0.889,0.727,0.8,0.889,0.727,0.8,0.889,0.727,0.8,0.909,0.909,0.909
SEIR01_sl500_mr025_nv10_17,0.5,0.167,0.25,0.4,0.333,0.364,0.5,0.333,0.4,0.4,0.333,0.364
SIR003_sl1000_mr05_nv10_10,1,0.769,0.87,1,0.846,0.917,1,0.846,0.917,0.846,0.846,0.846
SIR003_sl1000_mr05_nv5_3,0.8,0.5,0.615,1,0.375,0.545,1,0.375,0.545,0.8,0.5,0.615
SEIR015_sl1000_mr025_nv10_5,0.947,0.75,0.837,0.909,0.625,0.741,0.966,0.583,0.727,0.896,0.896,0.896
SEIR01_sl1000_mr025_nv10_19,0.9,0.763,0.826,0.929,0.661,0.772,0.946,0.593,0.729,0.875,0.831,0.852
SEIR01_sl1000_mr025_nv10_3,0.884,0.776,0.826,0.974,0.755,0.851,0.972,0.714,0.824,0.898,0.898,0.898
SIR003_sl1000_mr025_nv10_15,0.737,0.583,0.651,0.929,0.542,0.684,0.929,0.542,0.684,0.7,0.583,0.636
SIR003_sl1000_mr05_nv20_7,0.889,0.667,0.762,1,0.5,0.667,1,0.5,0.667,0.833,0.833,0.833
SEIR015_sl1000_mr025_nv20_20,0.833,0.526,0.645,0.769,0.526,0.625,0.75,0.474,0.581,0.722,0.684,0.703
SEIR01_sl1000_mr05_nv10_4,1,0.545,0.706,0.889,0.727,0.8,0.889,0.727,0.8,0.692,0.818,0.75
SEIR015_sl1000_mr025_nv10_14,0.895,0.68,0.773,0.778,0.56,0.651,0.812,0.52,0.634,0.724,0.84,0.778
SEIR015_sl1000_mr025_nv20_8,0.979,0.701,0.817,0.957,0.657,0.779,0.975,0.582,0.729,0.962,0.761,0.85
SEIR015_sl1000_mr0125_nv10_5,0.957,0.882,0.918,0.917,0.216,0.349,0.917,0.216,0.349,0.939,0.902,0.92
SEIR015_sl500_mr025_nv10_4,0.917,0.268,0.415,0.808,0.512,0.627,0.905,0.463,0.613,0.824,0.683,0.747
SIR01_sl1000_mr15_nv5_18,0.714,0.556,0.625,1,0.667,0.8,1,0.667,0.8,0.778,0.778,0.778
SEIR015_sl1000_mr05_nv10_20,0.9,0.439,0.59,0.75,0.22,0.34,0.714,0.122,0.208,0.913,0.512,0.656
SIR003_sl1000_mr05_nv10_20,0.5,0.333,0.4,1,0.222,0.364,1,0.222,0.364,0.5,0.333,0.4
SEIR01_sl1000_mr025_nv5_4,0.8,0.72,0.758,0.939,0.62,0.747,0.935,0.58,0.716,0.792,0.76,0.776
SIR003_sl1000_mr1_nv10_14,0.788,0.722,0.754,0.952,0.556,0.702,0.952,0.556,0.702,0.788,0.722,0.754
SEIR015_sl1000_mr025_nv5_19,1,0.182,0.308,1,0.364,0.533,1,0.182,0.308,1,0.455,0.625
SEIR01_sl1000_mr025_nv5_19,0.965,0.948,0.957,0.976,0.707,0.82,0.976,0.707,0.82,0.966,0.966,0.966
SEIR015_sl500_mr025_nv10_5,0.9,0.643,0.75,0.889,0.571,0.696,1,0.571,0.727,0.857,0.857,0.857
SEIR015_sl1000_mr05_nv10_8,1,0.75,0.857,0.875,0.583,0.7,0.87,0.556,0.678,0.912,0.861,0.886
SIR01_sl1000_mr15_nv10_1,0.85,0.54,0.66,0.963,0.413,0.578,0.963,0.413,0.578,0.818,0.571,0.673
SIR003_sl1000_mr1_nv10_19,0.76,0.594,0.667,0.933,0.438,0.596,1,0.438,0.609,0.714,0.625,0.667
SIR003_sl1000_mr05_nv20_8,0.762,0.593,0.667,1,0.519,0.683,1,0.481,0.65,0.708,0.63,0.667
SEIR01_sl500_mr025_nv10_13,0.909,0.5,0.645,0.917,0.55,0.687,0.909,0.5,0.645,0.875,0.7,0.778
SEIR01_sl1000_mr0125_nv10_19,0.957,0.733,0.83,1,0.7,0.824,1,0.667,0.8,0.929,0.867,0.897
SIR003_sl500_mr05_nv10_20,0.833,0.625,0.714,1,0.5,0.667,1,0.5,0.667,0.857,0.75,0.8
SIR003_sl1000_mr05_nv10_19,0.857,0.649,0.738,0.897,0.703,0.788,0.885,0.622,0.73,0.757,0.757,0.757
SIR003_sl500_mr05_nv10_13,0.812,0.542,0.65,0.966,0.583,0.727,0.963,0.542,0.693,0.825,0.688,0.75
SIR01_sl1000_mr15_nv20_10,0.9,0.692,0.783,1,0.615,0.762,1,0.615,0.762,0.818,0.692,0.75
SEIR015_sl1000_mr025_nv5_12,0.778,0.636,0.7,0.5,0.182,0.267,0.5,0.182,0.267,0.636,0.636,0.636
SIR003_sl1000_mr05_nv20_16,0.811,0.698,0.75,0.933,0.651,0.767,0.931,0.628,0.75,0.75,0.698,0.723
SEIR01_sl1000_mr025_nv20_19,0.941,0.906,0.923,0.941,0.906,0.923,0.941,0.906,0.923,0.943,0.943,0.943
SIR01_sl250_mr15_nv10_12,1,0.316,0.48,0.7,0.368,0.483,0.667,0.316,0.429,0.812,0.684,0.743
SIR01_sl1000_mr15_nv20_1,0.793,0.719,0.754,0.87,0.625,0.727,0.864,0.594,0.704,0.793,0.719,0.754
SEIR015_sl1000_mr025_nv5_10,1,0.306,0.468,0.923,0.333,0.49,1,0.278,0.435,0.842,0.444,0.582
SEIR01_sl250_mr025_nv10_10,1,0.353,0.522,0.75,0.529,0.621,0.75,0.529,0.621,0.737,0.824,0.778
SEIR01_sl1000_mr025_nv20_2,0.972,0.833,0.897,0.906,0.69,0.784,0.906,0.69,0.784,0.907,0.929,0.918
SIR01_sl1000_mr15_nv10_3,0.894,0.712,0.792,0.923,0.61,0.735,0.947,0.61,0.742,0.87,0.797,0.832
SEIR01_sl1000_mr025_nv10_2,0.947,0.818,0.878,0.938,0.682,0.789,0.938,0.682,0.789,0.909,0.909,0.909
SEIR01_sl1000_mr025_nv10_10,0.875,0.778,0.824,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778
SIR01_sl1000_mr15_nv20_14,0.5,0.4,0.444,1,0.4,0.571,1,0.4,0.571,0.5,0.4,0.444
SIR01_sl1000_mr15_nv5_3,0.5,0.222,0.308,0.75,0.333,0.462,0.75,0.333,0.462,0.556,0.556,0.556
SEIR015_sl1000_mr025_nv20_13,1,0.222,0.364,0.778,0.778,0.778,0.875,0.778,0.824,0.75,1,0.857
SIR003_sl500_mr05_nv10_2,0.893,0.735,0.806,0.92,0.676,0.78,1,0.676,0.807,0.833,0.735,0.781
SIR003_sl500_mr05_nv10_19,0.739,0.567,0.642,0.78,0.533,0.634,0.769,0.5,0.606,0.706,0.6,0.649
SIR003_sl1000_mr05_nv5_1,0.68,0.486,0.567,1,0.457,0.627,0.938,0.429,0.588,0.649,0.686,0.667
SIR01_sl500_mr15_nv10_16,0.833,0.5,0.625,0.778,0.7,0.737,0.778,0.7,0.737,0.727,0.8,0.762
SEIR01_sl1000_mr05_nv10_2,1,0.875,0.933,0.889,1,0.941,0.889,1,0.941,0.889,1,0.941
SIR01_sl1000_mr3_nv10_11,0.923,0.632,0.75,1,0.456,0.627,1,0.456,0.627,0.884,0.667,0.76
SIR01_sl1000_mr15_nv5_4,0.867,0.52,0.65,1,0.32,0.485,1,0.32,0.485,0.765,0.52,0.619
SIR003_sl1000_mr05_nv20_14,1,0.9,0.947,1,0.9,0.947,1,0.9,0.947,1,0.9,0.947
SIR01_sl250_mr15_nv10_4,0.667,0.333,0.444,0.8,0.333,0.471,0.8,0.333,0.471,0.7,0.583,0.636
SEIR015_sl250_mr025_nv10_8,0.938,0.556,0.698,0.944,0.63,0.756,1,0.519,0.683,0.9,0.667,0.766
SIR003_sl1000_mr025_nv10_14,1,0.667,0.8,0.9,0.6,0.72,0.9,0.6,0.72,0.857,0.8,0.828
SEIR015_sl500_mr025_nv10_16,1,0.417,0.588,0.833,0.417,0.556,0.8,0.333,0.471,0.909,0.833,0.87
SEIR01_sl1000_mr025_nv5_12,0.909,0.526,0.667,0.889,0.421,0.571,0.889,0.421,0.571,0.882,0.789,0.833
SIR01_sl1000_mr3_nv10_7,0.714,0.652,0.682,1,0.435,0.606,1,0.435,0.606,0.714,0.652,0.682
SEIR015_sl1000_mr025_nv5_1,1,0.357,0.526,1,0.143,0.25,1,0.143,0.25,0.857,0.429,0.571
SEIR015_sl500_mr025_nv10_18,0.824,0.538,0.651,0.667,0.308,0.421,0.636,0.269,0.378,0.75,0.692,0.72
SEIR01_sl500_mr025_nv10_12,1,0.647,0.786,0.886,0.765,0.821,0.919,0.667,0.773,0.86,0.843,0.851
SEIR015_sl500_mr025_nv10_20,0.971,0.531,0.687,0.917,0.516,0.66,0.964,0.422,0.587,0.926,0.781,0.847
SEIR015_sl500_mr025_nv10_11,0,0,0,0.8,0.5,0.615,0.75,0.375,0.5,0.8,0.5,0.615
SEIR01_sl250_mr025_nv10_11,0.667,0.25,0.364,0.692,0.562,0.621,0.667,0.5,0.571,0.625,0.625,0.625
SIR01_sl1000_mr15_nv5_9,0.763,0.617,0.682,0.909,0.426,0.58,0.909,0.426,0.58,0.763,0.617,0.682
SIR003_sl250_mr05_nv10_5,0.833,0.455,0.588,0.786,0.5,0.611,0.75,0.409,0.529,0.647,0.5,0.564
SIR01_sl500_mr15_nv10_6,1,0.586,0.739,1,0.828,0.906,1,0.724,0.84,1,0.862,0.926
SEIR015_sl500_mr025_nv10_17,1,0.5,0.667,0.909,0.714,0.8,0.909,0.714,0.8,0.846,0.786,0.815
SEIR015_sl1000_mr025_nv5_9,1,0.4,0.571,0.75,0.3,0.429,0.714,0.25,0.37,0.85,0.425,0.567
SEIR01_sl1000_mr025_nv20_12,1,0.722,0.839,0.938,0.833,0.882,0.938,0.833,0.882,0.944,0.944,0.944
SIR003_sl1000_mr1_nv10_5,1,0.556,0.714,1,0.556,0.714,1,0.556,0.714,1,0.556,0.714
SEIR01_sl1000_mr05_nv10_11,0.92,0.719,0.807,0.92,0.719,0.807,0.957,0.688,0.8,0.867,0.812,0.839
,0.867939285714286,0.563635714285714,0.663346428571429,0.881726785714286,0.549308928571429,0.663082142857143,0.887771428571428,0.5212125,0.641135714285715,0.815069642857143,0.717792857142858,0.75585892857143
