,Branch length stretch,area,date,location,numdate
EPI_ISL_418328,1.1141154238799906,Ontario,2020-03-20,Canada,2020.2067059388994
EPI_ISL_418329,0.42314489713156561,Ontario,2020-03-12,Canada,2020.1829431890092
EPI_ISL_418330,1.276243915086744,Ontario,2020-03-05,Canada,2020.1621507828556
EPI_ISL_418331,1.3808585112201723,Ontario,2020-03-08,Canada,2020.1710618140642
EPI_ISL_418332,0.75257200587502227,Ontario,2020-03-11,Canada,2020.1799728452729
EPI_ISL_418334,2.0,Ontario,2020-03-07,Canada,2020.1680914703279
EPI_ISL_418335,2.0,Ontario,2020-03-14,Canada,2020.1888838764819
EPI_ISL_418336,2.0,Ontario,2020-03-12,Canada,2020.1829431890092
EPI_ISL_418337,0.97492103771755989,Ontario,2020-03-12,Canada,2020.1829431890092
EPI_ISL_418338,0.81659385942146223,Ontario,2020-03-12,Canada,2020.1829431890092
EPI_ISL_418339,2.0,Ontario,2020-03-09,Canada,2020.1740321578006
EPI_ISL_418340,0.36069934635577217,Ontario,2020-03-09,Canada,2020.1740321578006
EPI_ISL_418341,0.277018598618269,Ontario,2020-03-12,Canada,2020.1829431890092
EPI_ISL_418343,0.23079374549095108,Ontario,2020-03-10,Canada,2020.1770025015369
EPI_ISL_418344,9.9999999599757997e-07,Ontario,2020-01-01,Canada,2019.9720487859674
EPI_ISL_418345,2.0,Ontario,2020-02-29,Canada,2020.1472990641741
EPI_ISL_418346,2.0,Ontario,2020-03-07,Canada,2020.1680914703279
EPI_ISL_418347,2.0,Ontario,2020-03-11,Canada,2020.1799728452729
EPI_ISL_418348,2.0,Ontario,2020-03-08,Canada,2020.1710618140642
EPI_ISL_418349,2.0,Ontario,2020-03-07,Canada,2020.1680914703279
EPI_ISL_418351,2.0,Ontario,2020-03-12,Canada,2020.1829431890092
EPI_ISL_418352,2.0,Ontario,2020-03-11,Canada,2020.1799728452729
EPI_ISL_418353,2.0,Ontario,2020-03-09,Canada,2020.1740321578006
EPI_ISL_418354,2.0,Ontario,2020-03-15,Canada,2020.1918542202179
EPI_ISL_418355,2.0,Ontario,2020-03-08,Canada,2020.1710618140642
EPI_ISL_418356,0.63936821803973898,Ontario,2020-03-12,Canada,2020.1829431890092
EPI_ISL_418357,0.40867821320310821,Ontario,2020-03-12,Canada,2020.1829431890092
EPI_ISL_418358,0.8231719343583932,Ontario,2020-03-12,Canada,2020.1829431890092
EPI_ISL_418360,1.2525589536662554,Ontario,2020-03-11,Canada,2020.1799728452729
EPI_ISL_418361,1.264858698070138,Ontario,2020-03-12,Canada,2020.1829431890092
EPI_ISL_418362,2.0,Ontario,2020-03-10,Canada,2020.1770025015369
EPI_ISL_418363,2.0,Ontario,2020-03-11,Canada,2020.1799728452729
EPI_ISL_418364,2.0,Ontario,2020-03-13,Canada,2020.1859135327456
EPI_ISL_418365,2.0,Ontario,2020-03-10,Canada,2020.1770025015369
EPI_ISL_418366,2.0,Ontario,2020-03-05,Canada,2020.1621507828556
EPI_ISL_418367,2.0,Ontario,2020-03-12,Canada,2020.1829431890092
EPI_ISL_418368,1.3586669975935044,Ontario,2020-03-12,Canada,2020.1829431890092
EPI_ISL_418369,0.3226153484510294,Ontario,2020-03-10,Canada,2020.1770025015369
EPI_ISL_418370,2.0,Ontario,2020-03-11,Canada,2020.1799728452729
EPI_ISL_418371,0.17041425954346004,Ontario,2020-03-07,Canada,2020.1680914703279
EPI_ISL_418372,0.43668598020295646,Ontario,2020-03-12,Canada,2020.1829431890092
EPI_ISL_418373,0.93341659629305984,Ontario,2020-03-14,Canada,2020.1888838764819
EPI_ISL_418374,0.50491617456842386,Ontario,2020-03-11,Canada,2020.1799728452729
EPI_ISL_418375,2.0,Ontario,2020-03-12,Canada,2020.1829431890092
EPI_ISL_418376,2.0,Ontario,2020-03-12,Canada,2020.1829431890092
EPI_ISL_418378,0.44148473741429056,Ontario,2020-03-13,Canada,2020.1859135327456
EPI_ISL_418381,2.0,Ontario,2020-01-01,Canada,2019.9720487837349
EPI_ISL_418382,9.9999999599757997e-07,Ontario,2020-01-01,Canada,2019.9720487859674
EPI_ISL_418383,0.16784001225977979,Ontario,2020-01-01,Canada,2019.9720487837349
EPI_ISL_418385,0.22699386992968923,,2020-03-13,Finland,2020.1859135327456
EPI_ISL_418386,2.0,,2020-03-13,Finland,2020.1859135327456
EPI_ISL_418387,2.0,,2020-03-13,Finland,2020.1859135327456
EPI_ISL_418388,1.1054655430916853,,2020-03-13,Finland,2020.1859135327456
EPI_ISL_418389,0.32062035349775597,,2020-03-13,Finland,2020.1859135327456
EPI_ISL_418390,0.90002804156522198,,2020-03-13,Finland,2020.1859135327456
EPI_ISL_418391,2.0,,2020-03-13,Finland,2020.1859135327456
EPI_ISL_418392,9.9999999599758251e-07,,2020-03-13,Finland,2020.1859135349782
EPI_ISL_418393,9.9999999599758251e-07,,2020-03-13,Finland,2020.1859135349782
EPI_ISL_418394,9.9999999599758251e-07,,2020-03-13,Finland,2020.1859135349782
EPI_ISL_418395,9.9999999599758251e-07,,2020-03-13,Finland,2020.1859135349782
EPI_ISL_418396,2.0,,2020-03-13,Finland,2020.1859135327456
EPI_ISL_418397,1.3407618898825184,,2020-03-13,Finland,2020.1859135327456
EPI_ISL_418399,2.0,,2020-03-13,Finland,2020.1859135327456
EPI_ISL_418400,2.0,,2020-03-13,Finland,2020.1859135327456
EPI_ISL_418401,1.3304543545125749,,2020-03-14,Finland,2020.1888838764819
EPI_ISL_418402,0.70401301197548705,,2020-03-14,Finland,2020.1888838764819
EPI_ISL_418403,2.0,,2020-03-14,Finland,2020.1888838764819
EPI_ISL_418404,1.3304543545125749,,2020-03-14,Finland,2020.1888838764819
EPI_ISL_418405,0.87066488903844308,,2020-03-14,Finland,2020.1888838764819
EPI_ISL_418406,1.3304543545125749,,2020-03-14,Finland,2020.1888838764819
EPI_ISL_418408,2.0,Helsinki,2020-03-14,Finland,2020.1888838764819
EPI_ISL_418409,0.45843546939111846,Helsinki,2020-03-14,Finland,2020.1888838764819
EPI_ISL_418410,2.0,Helsinki,2020-03-14,Finland,2020.1888838764819
EPI_ISL_418413,1.3794994166524237,ARA,2020-03-15,France,2020.1918542202179
EPI_ISL_418416,1.3304543545125775,ARA,2020-03-16,France,2020.1948245639542
EPI_ISL_418418,0.86816493247056625,ARA,2020-03-16,France,2020.1948245639542
EPI_ISL_418419,0.86816493247056625,ARA,2020-03-16,France,2020.1948245639542
EPI_ISL_418420,0.73159255145330515,ARA,2020-03-17,France,2020.1977949076906
EPI_ISL_418422,2.0,ARA,2020-03-17,France,2020.1977949076906
EPI_ISL_418423,0.38360237708144956,ARA,2020-03-17,France,2020.1977949076906
EPI_ISL_418424,2.0,ARA,2020-03-17,France,2020.1977949076906
EPI_ISL_418425,2.0,ARA,2020-03-17,France,2020.1977949076906
EPI_ISL_418427,2.0,ARA,2020-03-17,France,2020.1977949076906
EPI_ISL_418428,1.4468282993429356,ARA,2020-03-17,France,2020.1977949076906
EPI_ISL_418429,0.41312226601591429,ARA,2020-03-18,France,2020.2007652514269
EPI_ISL_418430,1.2876318118673229,ARA,2020-03-18,France,2020.2007652514269
EPI_ISL_418431,1.2876318118673229,ARA,2020-03-18,France,2020.2007652514269
EPI_ISL_418442,2.0,Hangzhou,2020-01-21,China,2020.0314556584601
EPI_ISL_418509,2.0,Zhejiang,2020-01-23,China,2020.0373963459326
EPI_ISL_418512,2.0,Zhejiang,2020-01-25,China,2020.0433370334051
EPI_ISL_418514,2.0,Zhejiang,2020-01-25,China,2020.0433370334051
EPI_ISL_418515,2.0,Hangzhou,2020-01-25,China,2020.0433370334051
EPI_ISL_418516,1.0135223855680129,Tipperary,2020-03-06,Ireland,2020.1651211265919
EPI_ISL_418548,2.0,Dublin,2020-03-06,Ireland,2020.1651211265919
EPI_ISL_418580,1.1946118838714626,Cork,2020-03-08,Ireland,2020.1710618140642
EPI_ISL_418581,0.74311387311283494,Dublin,2020-03-08,Ireland,2020.1710618140642
EPI_ISL_418582,2.0,Louth,2020-03-10,Ireland,2020.1770025015369
EPI_ISL_418583,2.0,Dublin,2020-03-10,Ireland,2020.1770025015369
EPI_ISL_418584,2.0,Wicklow,2020-03-10,Ireland,2020.1770025015369
EPI_ISL_418624,2.0,Liège,2020-03-15,Belgium,2020.1918542202179
EPI_ISL_418628,2.0,Liège,2020-03-16,Belgium,2020.1948245639542
EPI_ISL_418630,2.0,Liège,2020-03-17,Belgium,2020.1977949076906
EPI_ISL_418646,1.3304543545125613,Liège,2020-03-21,Belgium,2020.2096762826357
EPI_ISL_418651,9.9999999600419974e-07,Liège,2020-03-22,Belgium,2020.2126466286045
EPI_ISL_418652,0.58843139815557777,Liège,2020-03-22,Belgium,2020.2126466263719
EPI_ISL_418655,2.0,Liège,2020-03-22,Belgium,2020.2126466263719
EPI_ISL_418659,2.0,Liège,2020-03-22,Belgium,2020.2126466263719
EPI_ISL_418661,9.9999999600419974e-07,Liège,2020-03-22,Belgium,2020.2126466286045
EPI_ISL_418663,1.077337222568419,Liège,2020-03-22,Belgium,2020.2126466263719
EPI_ISL_418664,9.9999999600419974e-07,Liège,2020-03-22,Belgium,2020.2126466286045
EPI_ISL_418673,2.0,England,2020-03-16,United Kingdom,2020.1948245639542
EPI_ISL_418676,2.0,England,2020-03-10,United Kingdom,2020.1770025015369
EPI_ISL_418686,1.5784290724428278,England,2020-03-17,United Kingdom,2020.1977949076906
EPI_ISL_418692,2.0,England,2020-03-17,United Kingdom,2020.1977949076906
EPI_ISL_418702,2.0,England,2020-03-16,United Kingdom,2020.1948245639542
EPI_ISL_418707,2.0,England,2020-03-17,United Kingdom,2020.1977949076906
EPI_ISL_418720,2.0,England,2020-03-17,United Kingdom,2020.1977949076906
EPI_ISL_418764,2.0,England,2020-03-18,United Kingdom,2020.2007652514269
EPI_ISL_418778,1.9592229446445899,Washington,2020-03-13,USA,2020.1859135327456
EPI_ISL_418801,2.0,Queensland,2020-03-14,Australia,2020.1888838764819
EPI_ISL_418806,2.0,Beersel,2020-03-05,Belgium,2020.1621507828556
EPI_ISL_418807,2.0,Queensland,2020-03-19,Australia,2020.2037355951632
EPI_ISL_418809,2.0,Tokyo,2020-02-01,Japan,2020.0641294395591
EPI_ISL_418810,2.0,SK,2020-03-09,Canada,2020.1740321578006
EPI_ISL_418811,2.0,NB,2020-03-12,Canada,2020.1829431890092
EPI_ISL_418812,0.97492103771755989,MB,2020-03-12,Canada,2020.1829431890092
EPI_ISL_418813,2.0,MB,2020-03-13,Canada,2020.1859135327456
EPI_ISL_418814,2.0,NS,2020-03-13,Canada,2020.1859135327456
EPI_ISL_418815,0.63052197945851973,,2020-02-09,Hong Kong,2020.0878921894491
EPI_ISL_418816,2.0,British Columbia,2020-03-11,Canada,2020.1799728452729
EPI_ISL_418817,1.9592136261204591,British Columbia,2020-03-13,Canada,2020.1859135327456
EPI_ISL_418818,2.0,British Columbia,2020-03-06,Canada,2020.1651211265919
EPI_ISL_418819,2.0,British Columbia,2020-03-09,Canada,2020.1740321578006
EPI_ISL_418820,2.0,British Columbia,2020-03-09,Canada,2020.1740321578006
EPI_ISL_418821,2.0,British Columbia,2020-03-10,Canada,2020.1770025015369
EPI_ISL_418822,2.0,British Columbia,2020-03-10,Canada,2020.1770025015369
EPI_ISL_418823,2.0,British Columbia,2020-03-09,Canada,2020.1740321578006
EPI_ISL_418824,2.0,British Columbia,2020-03-03,Canada,2020.1562100953829
EPI_ISL_418825,2.0,British Columbia,2020-03-10,Canada,2020.1770025015369
EPI_ISL_418826,2.0,British Columbia,2020-03-10,Canada,2020.1770025015369
EPI_ISL_418829,2.0,British Columbia,2020-03-10,Canada,2020.1770025015369
EPI_ISL_418830,1.171067426716776,British Columbia,2020-03-09,Canada,2020.1740321578006
EPI_ISL_418831,2.0,British Columbia,2020-03-11,Canada,2020.1799728452729
EPI_ISL_418832,0.90187965370349832,British Columbia,2020-03-11,Canada,2020.1799728452729
EPI_ISL_418833,2.0,British Columbia,2020-03-11,Canada,2020.1799728452729
EPI_ISL_418834,1.3164452068028063,British Columbia,2020-03-11,Canada,2020.1799728452729
EPI_ISL_418835,0.62371771551861266,British Columbia,2020-03-11,Canada,2020.1799728452729
EPI_ISL_418836,2.0,British Columbia,2020-03-10,Canada,2020.1770025015369
EPI_ISL_418837,2.0,British Columbia,2020-03-10,Canada,2020.1770025015369
EPI_ISL_418838,2.0,British Columbia,2020-03-12,Canada,2020.1829431890092
EPI_ISL_418839,2.0,British Columbia,2020-03-10,Canada,2020.1770025015369
EPI_ISL_418840,1.9347181247153713,British Columbia,2020-03-12,Canada,2020.1829431890092
EPI_ISL_418841,2.0,British Columbia,2020-03-11,Canada,2020.1799728452729
EPI_ISL_418842,2.0,British Columbia,2020-03-11,Canada,2020.1799728452729
EPI_ISL_418845,9.9999999599758293e-07,British Columbia,2020-03-11,Canada,2020.1799728475055
EPI_ISL_418846,2.0,British Columbia,2020-03-12,Canada,2020.1829431890092
EPI_ISL_418847,0.81228739866675825,British Columbia,2020-03-12,Canada,2020.1829431890092
EPI_ISL_418848,2.0,British Columbia,2020-03-05,Canada,2020.1621507828556
EPI_ISL_418849,2.0,British Columbia,2020-03-13,Canada,2020.1859135327456
EPI_ISL_418851,2.0,British Columbia,2020-03-13,Canada,2020.1859135327456
EPI_ISL_418852,2.0,British Columbia,2020-03-07,Canada,2020.1680914703279
EPI_ISL_418853,2.0,British Columbia,2020-03-11,Canada,2020.1799728452729
EPI_ISL_418854,2.0,British Columbia,2020-03-11,Canada,2020.1799728452729
EPI_ISL_418855,2.0,British Columbia,2020-03-11,Canada,2020.1799728452729
EPI_ISL_418856,2.0,British Columbia,2020-03-13,Canada,2020.1859135327456
EPI_ISL_418857,2.0,British Columbia,2020-03-13,Canada,2020.1859135327456
EPI_ISL_418858,1.3304543546230738,British Columbia,2020-03-13,Canada,2020.1859135327456
EPI_ISL_418860,2.0,Barcelona,2020-03-15,Spain,2020.1918542202179
EPI_ISL_418861,1.5705362221065786,Barcelona,2020-03-24,Spain,2020.2185873138444
EPI_ISL_418902,0.51925603262485842,Minnesota,2020-03-13,USA,2020.1859135327456
EPI_ISL_418903,1.1576990600190233,Washington,2020-03-16,USA,2020.1948245639542
EPI_ISL_418965,2.0,Utah,2020-03-11,USA,2020.1799728452729
EPI_ISL_418974,1.3586997656438267,New York,2020-03-17,USA,2020.1977949076906
EPI_ISL_418982,2.0,Oevel,2020-03-09,Belgium,2020.1740321578006
EPI_ISL_418984,1.305629153228387,Kaulile,2020-03-09,Belgium,2020.1740321578006
EPI_ISL_418985,0.48932171710120553,Ellezelles,2020-03-09,Belgium,2020.1740321578006
EPI_ISL_418986,0.85499795125595535,Hoegaarden,2020-03-02,Belgium,2020.1532397516469
EPI_ISL_418987,2.0,Eupen,2020-03-01,Belgium,2020.1502694079104
EPI_ISL_418988,2.0,Zolder,2020-03-04,Belgium,2020.1591804391192
EPI_ISL_418989,0.79135139835349111,Vorst,2020-03-04,Belgium,2020.1591804391192
EPI_ISL_418990,1.3987779862308007,Hangzhou,2020-02-03,China,2020.0700701270314
EPI_ISL_418991,0.45543925147732423,Hangzhou,2020-02-04,China,2020.0730404707676
EPI_ISL_418992,1.4277683187749499,,2020-02-10,Singapore,2020.0908625331851
EPI_ISL_418993,9.9999999599758208e-07,,2020-01-29,Singapore,2020.0552184105827
EPI_ISL_418994,2.0,,2020-01-29,Singapore,2020.0552184083501
EPI_ISL_419170,2.0,ARA,2020-03-21,France,2020.2096762826357
EPI_ISL_419175,2.0,ARA,2020-03-21,France,2020.2096762826357
EPI_ISL_419178,2.0,ARA,2020-03-22,France,2020.2126466263719
EPI_ISL_419180,1.7098483359943322,ARA,2020-03-22,France,2020.2126466263719
EPI_ISL_419187,0.48157395049827861,ARA,2020-03-22,France,2020.2126466263719
EPI_ISL_419214,2.0,,2020-02-10,Hong Kong,2020.0908625331851
EPI_ISL_419215,2.0,,2020-02-10,Hong Kong,2020.0908625331851
EPI_ISL_419216,2.0,,2020-02-10,Hong Kong,2020.0908625331851
EPI_ISL_419217,0.53401486738063775,,2020-02-10,Hong Kong,2020.0908625331851
EPI_ISL_419219,2.0,,2020-02-10,Hong Kong,2020.0908625331851
EPI_ISL_419221,0.3547697138451581,,2020-02-11,Hong Kong,2020.0938328769214
EPI_ISL_419222,0.21739220990650551,,2020-02-11,Hong Kong,2020.0938328769214
EPI_ISL_419224,2.0,,2020-02-13,Hong Kong,2020.0997735643941
EPI_ISL_419226,0.48806165134060703,,2020-02-13,Hong Kong,2020.0997735643941
EPI_ISL_419227,2.0,,2020-02-15,Hong Kong,2020.1057142518664
EPI_ISL_419228,2.0,,2020-02-17,Hong Kong,2020.1116549393391
EPI_ISL_419231,1.0670980743864453,,2020-02-19,Hong Kong,2020.1175956268114
EPI_ISL_419232,0.51142727438861935,,2020-02-19,Hong Kong,2020.1175956268114
EPI_ISL_419233,2.0,Canary Islands,2020-03-04,Spain,2020.1591804391192
EPI_ISL_419234,2.0,LaRioja,2020-03-03,Spain,2020.1562100953829
EPI_ISL_419235,2.0,Madrid,2020-03-07,Spain,2020.1680914703279
EPI_ISL_419236,2.0,Madrid,2020-03-07,Spain,2020.1680914703279
EPI_ISL_419237,2.0,Madrid,2020-03-07,Spain,2020.1680914703279
EPI_ISL_419238,0.43013618202467552,Basque Country,2020-03-05,Spain,2020.1621507828556
EPI_ISL_419240,2.0,Basque Country,2020-03-03,Spain,2020.1562100953829
EPI_ISL_419245,0.12578863872414855,,2020-02-22,Hong Kong,2020.1265066580204
EPI_ISL_419247,2.0,,2020-02-24,Hong Kong,2020.1324473454929
EPI_ISL_419250,2.0,,2020-02-26,Hong Kong,2020.1383880329654
EPI_ISL_419254,2.0,Rome,2020-03-23,Italy,2020.2156169701082
EPI_ISL_419255,2.0,Rome,2020-03-23,Italy,2020.2156169701082
EPI_ISL_419296,2.0,Kochi,2020-03-08,Japan,2020.1710618140642
EPI_ISL_419297,2.0,Chiba,2020-03-10,Japan,2020.1770025015369
EPI_ISL_419298,2.0,Chiba,2020-03-10,Japan,2020.1770025015369
EPI_ISL_419299,9.9999999599758547e-07,Ishikawa,2020-03-09,Japan,2020.1740321600332
EPI_ISL_419300,2.0,Ishikawa,2020-03-20,Japan,2020.2067059388994
EPI_ISL_419301,2.0,Saitama,2020-03-11,Japan,2020.1799728452729
EPI_ISL_419302,2.0,Saitama,2020-03-12,Japan,2020.1829431890092
EPI_ISL_419303,2.0,Saitama,2020-03-12,Japan,2020.1829431890092
EPI_ISL_419304,2.0,Saitama,2020-03-17,Japan,2020.1977949076906
EPI_ISL_419305,2.0,Saitama,2020-03-18,Japan,2020.2007652514269
EPI_ISL_419306,2.0,Saitama,2020-03-20,Japan,2020.2067059388994
EPI_ISL_419307,2.0,Saitama,2020-03-20,Japan,2020.2067059388994
EPI_ISL_419308,0.39574829118471355,Saitama,2020-03-19,Japan,2020.2037355951632
EPI_ISL_419309,2.0,Chiba,2020-03-12,Japan,2020.1829431890092
EPI_ISL_419310,2.0,Chiba,2020-03-13,Japan,2020.1859135327456
EPI_ISL_419311,2.0,Chiba,2020-03-13,Japan,2020.1859135327456
EPI_ISL_419386,2.0,Lisbon,2020-03-18,Portugal,2020.2007652514269
EPI_ISL_419387,2.0,Lisbon,2020-03-18,Portugal,2020.2007652514269
EPI_ISL_419393,2.0,Minnesota,2020-03-14,USA,2020.1888838764819
EPI_ISL_419412,2.0,Wales,2020-03-17,United Kingdom,2020.1977949076906
EPI_ISL_419434,1.291952695020363,Wales,2020-03-17,United Kingdom,2020.1977949076906
EPI_ISL_419530,9.9999999599758463e-07,Duesseldorf,2020-03-11,Germany,2020.1799728475055
EPI_ISL_419531,2.0,Duesseldorf,2020-03-11,Germany,2020.1799728452729
EPI_ISL_419532,9.9999999599762062e-07,Duesseldorf,2020-03-11,Germany,2020.1799728475055
EPI_ISL_419533,2.0,Duesseldorf,2020-03-11,Germany,2020.1799728452729
EPI_ISL_419534,2.0,Duesseldorf,2020-03-11,Germany,2020.1799728452729
EPI_ISL_419535,2.0,Duesseldorf,2020-03-13,Germany,2020.1859135327456
EPI_ISL_419536,2.0,Duesseldorf,2020-03-14,Germany,2020.1888838764819
EPI_ISL_419537,2.0,Duesseldorf,2020-03-14,Germany,2020.1888838764819
EPI_ISL_419538,2.0,Duesseldorf,2020-03-14,Germany,2020.1888838764819
EPI_ISL_419539,2.0,Duesseldorf,2020-03-15,Germany,2020.1918542202179
EPI_ISL_419540,2.0,Duesseldorf,2020-03-16,Germany,2020.1948245639542
EPI_ISL_419541,2.0,Duesseldorf,2020-03-14,Germany,2020.1888838764819
EPI_ISL_419542,1.3233347950546439,Duesseldorf,2020-03-15,Germany,2020.1918542202179
EPI_ISL_419543,2.0,Duesseldorf,2020-03-15,Germany,2020.1918542202179
EPI_ISL_419544,2.0,Duesseldorf,2020-03-15,Germany,2020.1918542202179
EPI_ISL_419545,2.0,Duesseldorf,2020-03-15,Germany,2020.1918542202179
EPI_ISL_419546,2.0,Duesseldorf,2020-03-15,Germany,2020.1918542202179
EPI_ISL_419548,2.0,Duesseldorf,2020-03-15,Germany,2020.1918542202179
EPI_ISL_419549,2.0,Duesseldorf,2020-03-15,Germany,2020.1918542202179
EPI_ISL_419550,0.4696459337390041,Duesseldorf,2020-03-16,Germany,2020.1948245639542
EPI_ISL_419551,2.0,Duesseldorf,2020-03-16,Germany,2020.1948245639542
EPI_ISL_419552,0.94030321070739364,Duesseldorf,2020-03-16,Germany,2020.1948245639542
EPI_ISL_419562,9.9999999599758886e-07,,2020-02-29,Luxembourg,2020.1472990664067
EPI_ISL_419563,1.3164397029427282,,2020-03-12,Luxembourg,2020.1829431890092
EPI_ISL_419564,1.3871020027543732,,2020-03-15,Luxembourg,2020.1918542202179
EPI_ISL_419566,2.0,,2020-03-05,Luxembourg,2020.1621507828556
EPI_ISL_419568,2.0,,2020-03-14,Luxembourg,2020.1888838764819
EPI_ISL_419569,1.2375089512552349,,2020-03-07,Luxembourg,2020.1680914703279
EPI_ISL_419570,1.3164397029427282,,2020-03-12,Luxembourg,2020.1829431890092
EPI_ISL_419573,1.4357989021168345,,2020-03-11,Luxembourg,2020.1799728452729
EPI_ISL_419578,2.0,,2020-03-08,Luxembourg,2020.1710618140642
EPI_ISL_419579,2.0,,2020-03-14,Luxembourg,2020.1888838764819
EPI_ISL_419580,1.3164397029427282,,2020-03-12,Luxembourg,2020.1829431890092
EPI_ISL_419582,2.0,,2020-03-13,Luxembourg,2020.1859135327456
EPI_ISL_419583,9.9999999599758611e-07,,2020-03-15,Luxembourg,2020.1918542224505
EPI_ISL_419584,2.0,,2020-03-13,Luxembourg,2020.1859135327456
EPI_ISL_419585,2.0,,2020-03-14,Luxembourg,2020.1888838764819
EPI_ISL_419586,2.0,,2020-03-14,Luxembourg,2020.1888838764819
EPI_ISL_419587,2.0,,2020-03-11,Luxembourg,2020.1799728452729
EPI_ISL_419588,2.0,,2020-03-16,Luxembourg,2020.1948245639542
EPI_ISL_419589,2.0,,2020-03-15,Luxembourg,2020.1918542202179
EPI_ISL_419590,2.0,,2020-03-11,Luxembourg,2020.1799728452729
EPI_ISL_419591,2.0,,2020-03-14,Luxembourg,2020.1888838764819
EPI_ISL_419592,2.0,,2020-03-15,Luxembourg,2020.1918542202179
EPI_ISL_419593,2.0,,2020-03-16,Luxembourg,2020.1948245639542
EPI_ISL_419594,2.0,,2020-03-16,Luxembourg,2020.1948245639542
EPI_ISL_419595,2.0,,2020-03-12,Luxembourg,2020.1829431890092
EPI_ISL_419596,2.0,,2020-03-12,Luxembourg,2020.1829431890092
EPI_ISL_419597,2.0,,2020-03-15,Luxembourg,2020.1918542202179
EPI_ISL_419598,9.9999999599758907e-07,,2020-03-14,Luxembourg,2020.1888838787145
EPI_ISL_419599,0.46223433520210055,,2020-03-16,Luxembourg,2020.1948245639542
EPI_ISL_419600,2.0,,2020-03-13,Luxembourg,2020.1859135327456
EPI_ISL_419601,2.0,,2020-03-15,Luxembourg,2020.1918542202179
EPI_ISL_419602,2.0,,2020-03-12,Luxembourg,2020.1829431890092
EPI_ISL_419603,9.9999999599758251e-07,,2020-03-16,Luxembourg,2020.1948245661868
EPI_ISL_419604,2.0,,2020-03-15,Luxembourg,2020.1918542202179
EPI_ISL_419606,2.0,,2020-03-11,Luxembourg,2020.1799728452729
EPI_ISL_419607,2.0,,2020-03-14,Luxembourg,2020.1888838764819
EPI_ISL_419654,2.0,,2020-03-03,Austria,2020.1562100953829
EPI_ISL_419655,2.0,Vienna,2020-02-26,Austria,2020.1383880329654
EPI_ISL_419656,2.0,,2020-02-26,Austria,2020.1383880329654
EPI_ISL_419658,2.0,,2020-03-06,Austria,2020.1651211265919
EPI_ISL_419659,2.0,,2020-03-10,Austria,2020.1770025015369
EPI_ISL_419660,2.0,,2020-03-13,Austria,2020.1859135327456
EPI_ISL_419661,2.0,,2020-03-10,Austria,2020.1770025015369
EPI_ISL_419662,2.0,,2020-03-14,Austria,2020.1888838764819
EPI_ISL_419664,2.0,,2020-03-23,Austria,2020.2156169701082
EPI_ISL_419665,2.0,,2020-03-10,Austria,2020.1770025015369
EPI_ISL_419666,2.0,,2020-03-11,Austria,2020.1799728452729
EPI_ISL_419667,0.90516181089528236,,2020-03-13,Austria,2020.1859135327456
EPI_ISL_419669,1.0787113031218389,,2020-03-16,Austria,2020.1948245639542
EPI_ISL_419670,2.0,,2020-03-16,Austria,2020.1948245639542
EPI_ISL_419671,2.0,,2020-03-19,Austria,2020.2037355951632
EPI_ISL_419672,2.0,,2020-03-19,Austria,2020.2037355951632
EPI_ISL_419673,2.0,,2020-03-22,Austria,2020.2126466263719
EPI_ISL_419674,2.0,,2020-03-24,Austria,2020.2185873138444
EPI_ISL_419675,2.0,Comunitat Valenciana,2020-03-20,Spain,2020.2067059388994
EPI_ISL_419676,2.0,Comunitat Valenciana,2020-03-09,Spain,2020.1740321578006
EPI_ISL_419677,2.0,Comunitat Valenciana,2020-03-09,Spain,2020.1740321578006
EPI_ISL_419678,0.56961887318035698,Comunitat Valenciana,2020-03-09,Spain,2020.1740321578006
EPI_ISL_419680,2.0,Comunitat Valenciana,2020-03-10,Spain,2020.1770025015369
EPI_ISL_419681,2.0,Comunitat Valenciana,2020-03-10,Spain,2020.1770025015369
EPI_ISL_419682,2.0,Comunitat Valenciana,2020-03-10,Spain,2020.1770025015369
EPI_ISL_419683,0.53475172201208687,Comunitat Valenciana,2020-03-08,Spain,2020.1710618140642
EPI_ISL_419698,1.2569726753518233,New York,2020-03-18,USA,2020.2007652514269
EPI_ISL_419704,1.3763710399134013,New York,2020-03-18,USA,2020.2007652514269
EPI_ISL_419707,2.0,Catalonia,2020-01-01,Spain,2019.9720487837349
EPI_ISL_419709,0.13407251308624862,BasqueCountry,2020-03-04,Spain,2020.1591804391192
EPI_ISL_419712,2.0,Virginia,2020-03-10,USA,2020.1770025015369
EPI_ISL_419714,1.3927398486388105,Victoria,2020-03-18,Australia,2020.2007652514269
EPI_ISL_419729,0.38813869728281403,Victoria,2020-03-20,Australia,2020.2067059388994
EPI_ISL_419736,2.0,Victoria,2020-03-07,Australia,2020.1680914703279
EPI_ISL_419741,2.0,Victoria,2020-03-08,Australia,2020.1710618140642
EPI_ISL_419742,0.70367336025231719,Victoria,2020-03-09,Australia,2020.1740321578006
EPI_ISL_419745,2.0,Victoria,2020-03-10,Australia,2020.1770025015369
EPI_ISL_419748,9.9999999599758463e-07,Victoria,2020-03-10,Australia,2020.1770025037695
EPI_ISL_419749,0.69341135625753825,Victoria,2020-03-10,Australia,2020.1770025015369
EPI_ISL_419752,2.0,Victoria,2020-03-10,Australia,2020.1770025015369
EPI_ISL_419757,0.83879811600048437,Victoria,2020-03-11,Australia,2020.1799728452729
