,Branch length stretch,area,date,location,numdate
EPI_ISL_418324,0.53523802202217774,Ontario,2020-03-11,Canada,2020.1854464095638
EPI_ISL_418328,2.0,Ontario,2020-03-20,Canada,2020.2112532838607
EPI_ISL_418329,0.29212742430101568,Ontario,2020-03-12,Canada,2020.1883138400412
EPI_ISL_418330,1.5883392168619326,Ontario,2020-03-05,Canada,2020.1682418266996
EPI_ISL_418331,1.7577782307853287,Ontario,2020-03-08,Canada,2020.1768441181316
EPI_ISL_418332,1.1321229279901801,Ontario,2020-03-11,Canada,2020.1854464095638
EPI_ISL_418334,2.0,Ontario,2020-03-07,Canada,2020.1739766876542
EPI_ISL_418335,2.0,Ontario,2020-03-14,Canada,2020.1940487009963
EPI_ISL_418336,2.0,Ontario,2020-03-12,Canada,2020.1883138400412
EPI_ISL_418337,0.92218477247508845,Ontario,2020-03-12,Canada,2020.1883138400412
EPI_ISL_418338,2.0,Ontario,2020-03-12,Canada,2020.1883138400412
EPI_ISL_418339,2.0,Ontario,2020-03-09,Canada,2020.1797115486092
EPI_ISL_418340,2.0,Ontario,2020-03-09,Canada,2020.1797115486092
EPI_ISL_418341,2.0,Ontario,2020-03-12,Canada,2020.1883138400412
EPI_ISL_418343,0.44699267520448105,Ontario,2020-03-10,Canada,2020.1825789790867
EPI_ISL_418344,9.9999999599199844e-07,Ontario,2020-01-01,Canada,2019.9847262784519
EPI_ISL_418345,2.0,Ontario,2020-02-29,Canada,2020.1539046743123
EPI_ISL_418346,1.1715088666034643,Ontario,2020-03-07,Canada,2020.1739766876542
EPI_ISL_418347,0.83017407481905281,Ontario,2020-03-11,Canada,2020.1854464095638
EPI_ISL_418348,2.0,Ontario,2020-03-08,Canada,2020.1768441181316
EPI_ISL_418349,2.0,Ontario,2020-03-07,Canada,2020.1739766876542
EPI_ISL_418351,2.0,Ontario,2020-03-12,Canada,2020.1883138400412
EPI_ISL_418352,2.0,Ontario,2020-03-11,Canada,2020.1854464095638
EPI_ISL_418353,0.8073336655668053,Ontario,2020-03-09,Canada,2020.1797115486092
EPI_ISL_418354,2.0,Ontario,2020-03-15,Canada,2020.1969161314735
EPI_ISL_418355,2.0,Ontario,2020-03-08,Canada,2020.1768441181316
EPI_ISL_418356,0.63959707689549472,Ontario,2020-03-12,Canada,2020.1883138400412
EPI_ISL_418357,1.2090706807062153,Ontario,2020-03-12,Canada,2020.1883138400412
EPI_ISL_418358,0.84872525533941789,Ontario,2020-03-12,Canada,2020.1883138400412
EPI_ISL_418360,0.66347578602679713,Ontario,2020-03-11,Canada,2020.1854464095638
EPI_ISL_418361,0.52022639122515957,Ontario,2020-03-12,Canada,2020.1883138400412
EPI_ISL_418362,2.0,Ontario,2020-03-10,Canada,2020.1825789790867
EPI_ISL_418363,2.0,Ontario,2020-03-11,Canada,2020.1854464095638
EPI_ISL_418364,2.0,Ontario,2020-03-13,Canada,2020.1911812705189
EPI_ISL_418365,2.0,Ontario,2020-03-10,Canada,2020.1825789790867
EPI_ISL_418366,2.0,Ontario,2020-03-05,Canada,2020.1682418266996
EPI_ISL_418367,2.0,Ontario,2020-03-12,Canada,2020.1883138400412
EPI_ISL_418368,1.4997009997799657,Ontario,2020-03-12,Canada,2020.1883138400412
EPI_ISL_418369,0.30388008241900089,Ontario,2020-03-10,Canada,2020.1825789790867
EPI_ISL_418370,2.0,Ontario,2020-03-11,Canada,2020.1854464095638
EPI_ISL_418371,0.40589454022995397,Ontario,2020-03-07,Canada,2020.1739766876542
EPI_ISL_418372,0.41185803442187335,Ontario,2020-03-12,Canada,2020.1883138400412
EPI_ISL_418373,1.0271467919738928,Ontario,2020-03-14,Canada,2020.1940487009963
EPI_ISL_418374,0.47212068743763791,Ontario,2020-03-11,Canada,2020.1854464095638
EPI_ISL_418375,2.0,Ontario,2020-03-12,Canada,2020.1883138400412
EPI_ISL_418376,2.0,Ontario,2020-03-12,Canada,2020.1883138400412
EPI_ISL_418378,0.45667991427956323,Ontario,2020-03-13,Canada,2020.1911812705189
EPI_ISL_418381,2.0,Ontario,2020-01-01,Canada,2019.9847262761452
EPI_ISL_418382,9.9999999599199844e-07,Ontario,2020-01-01,Canada,2019.9847262784519
EPI_ISL_418383,0.2840465330002731,Ontario,2020-01-01,Canada,2019.9847262761452
EPI_ISL_418385,0.18390097695252908,,2020-03-13,Finland,2020.1911812705189
EPI_ISL_418386,2.0,,2020-03-13,Finland,2020.1911812705189
EPI_ISL_418387,2.0,,2020-03-13,Finland,2020.1911812705189
EPI_ISL_418388,2.0,,2020-03-13,Finland,2020.1911812705189
EPI_ISL_418389,0.57154706183005699,,2020-03-13,Finland,2020.1911812705189
EPI_ISL_418390,0.46535818041154731,,2020-03-13,Finland,2020.1911812705189
EPI_ISL_418391,2.0,,2020-03-13,Finland,2020.1911812705189
EPI_ISL_418392,9.9999999599200014e-07,,2020-03-13,Finland,2020.1911812728256
EPI_ISL_418393,9.9999999599200014e-07,,2020-03-13,Finland,2020.1911812728256
EPI_ISL_418394,9.9999999599200014e-07,,2020-03-13,Finland,2020.1911812728256
EPI_ISL_418395,9.9999999599200014e-07,,2020-03-13,Finland,2020.1911812728256
EPI_ISL_418396,1.060134192622058,,2020-03-13,Finland,2020.1911812705189
EPI_ISL_418397,1.434511347317069,,2020-03-13,Finland,2020.1911812705189
EPI_ISL_418399,2.0,,2020-03-13,Finland,2020.1911812705189
EPI_ISL_418400,2.0,,2020-03-13,Finland,2020.1911812705189
EPI_ISL_418401,1.2430472562321357,,2020-03-14,Finland,2020.1940487009963
EPI_ISL_418402,0.57541223632378558,,2020-03-14,Finland,2020.1940487009963
EPI_ISL_418403,2.0,,2020-03-14,Finland,2020.1940487009963
EPI_ISL_418404,1.2430472562321357,,2020-03-14,Finland,2020.1940487009963
EPI_ISL_418405,0.87071634396466202,,2020-03-14,Finland,2020.1940487009963
EPI_ISL_418406,1.2430472562321357,,2020-03-14,Finland,2020.1940487009963
EPI_ISL_418408,2.0,Helsinki,2020-03-14,Finland,2020.1940487009963
EPI_ISL_418409,0.21841228458321452,Helsinki,2020-03-14,Finland,2020.1940487009963
EPI_ISL_418410,2.0,Helsinki,2020-03-14,Finland,2020.1940487009963
EPI_ISL_418413,2.0,ARA,2020-03-15,France,2020.1969161314735
EPI_ISL_418416,1.0759595935572372,ARA,2020-03-16,France,2020.1997835619509
EPI_ISL_418418,0.64878983580105243,ARA,2020-03-16,France,2020.1997835619509
EPI_ISL_418419,0.64878983580105243,ARA,2020-03-16,France,2020.1997835619509
EPI_ISL_418420,0.71465194873168569,ARA,2020-03-17,France,2020.2026509924285
EPI_ISL_418422,2.0,ARA,2020-03-17,France,2020.2026509924285
EPI_ISL_418423,0.36959538102610984,ARA,2020-03-17,France,2020.2026509924285
EPI_ISL_418424,2.0,ARA,2020-03-17,France,2020.2026509924285
EPI_ISL_418425,2.0,ARA,2020-03-17,France,2020.2026509924285
EPI_ISL_418427,2.0,ARA,2020-03-17,France,2020.2026509924285
EPI_ISL_418428,2.0,ARA,2020-03-17,France,2020.2026509924285
EPI_ISL_418429,0.37335944147026612,ARA,2020-03-18,France,2020.2055184229059
EPI_ISL_418430,2.0,ARA,2020-03-18,France,2020.2055184229059
EPI_ISL_418431,0.62247538875223707,ARA,2020-03-18,France,2020.2055184229059
EPI_ISL_418442,2.0,Hangzhou,2020-01-21,China,2020.0420748856934
EPI_ISL_418509,2.0,Zhejiang,2020-01-23,China,2020.0478097466482
EPI_ISL_418512,2.0,Zhejiang,2020-01-25,China,2020.053544607603
EPI_ISL_418514,2.0,Zhejiang,2020-01-25,China,2020.053544607603
EPI_ISL_418515,2.0,Hangzhou,2020-01-25,China,2020.053544607603
EPI_ISL_418516,0.92270155631522777,Tipperary,2020-03-06,Ireland,2020.171109257177
EPI_ISL_418548,0.66624964068446291,Dublin,2020-03-06,Ireland,2020.171109257177
EPI_ISL_418580,0.37169490399178656,Cork,2020-03-08,Ireland,2020.1768441181316
EPI_ISL_418581,2.0,Dublin,2020-03-08,Ireland,2020.1768441181316
EPI_ISL_418582,2.0,Louth,2020-03-10,Ireland,2020.1825789790867
EPI_ISL_418583,2.0,Dublin,2020-03-10,Ireland,2020.1825789790867
EPI_ISL_418584,2.0,Wicklow,2020-03-10,Ireland,2020.1825789790867
EPI_ISL_418624,2.0,Liège,2020-03-15,Belgium,2020.1969161314735
EPI_ISL_418628,2.0,Liège,2020-03-16,Belgium,2020.1997835619509
EPI_ISL_418630,2.0,Liège,2020-03-17,Belgium,2020.2026509924285
EPI_ISL_418646,1.2430472562321369,Liège,2020-03-21,Belgium,2020.2141207143382
EPI_ISL_418651,9.9999999599199929e-07,Liège,2020-03-22,Belgium,2020.2169881471223
EPI_ISL_418652,0.56705232989096599,Liège,2020-03-22,Belgium,2020.2169881448153
EPI_ISL_418655,2.0,Liège,2020-03-22,Belgium,2020.2169881448153
EPI_ISL_418659,2.0,Liège,2020-03-22,Belgium,2020.2169881448153
EPI_ISL_418661,9.9999999599199929e-07,Liège,2020-03-22,Belgium,2020.2169881471223
EPI_ISL_418663,0.85032464602249236,Liège,2020-03-22,Belgium,2020.2169881448153
EPI_ISL_418664,9.9999999599199929e-07,Liège,2020-03-22,Belgium,2020.2169881471223
EPI_ISL_418673,2.0,England,2020-03-16,United Kingdom,2020.1997835619509
EPI_ISL_418676,2.0,England,2020-03-10,United Kingdom,2020.1825789790867
EPI_ISL_418686,1.4801451024007453,England,2020-03-17,United Kingdom,2020.2026509924285
EPI_ISL_418692,2.0,England,2020-03-17,United Kingdom,2020.2026509924285
EPI_ISL_418702,2.0,England,2020-03-16,United Kingdom,2020.1997835619509
EPI_ISL_418707,2.0,England,2020-03-17,United Kingdom,2020.2026509924285
EPI_ISL_418720,2.0,England,2020-03-17,United Kingdom,2020.2026509924285
EPI_ISL_418764,2.0,England,2020-03-18,United Kingdom,2020.2055184229059
EPI_ISL_418778,2.0,Washington,2020-03-13,USA,2020.1911812705189
EPI_ISL_418801,2.0,Queensland,2020-03-14,Australia,2020.1940487009963
EPI_ISL_418806,2.0,Beersel,2020-03-05,Belgium,2020.1682418266996
EPI_ISL_418807,2.0,Queensland,2020-03-19,Australia,2020.2083858533831
EPI_ISL_418809,0.69502435541177476,Tokyo,2020-02-01,Japan,2020.0736166209451
EPI_ISL_418810,2.0,SK,2020-03-09,Canada,2020.1797115486092
EPI_ISL_418811,2.0,NB,2020-03-12,Canada,2020.1883138400412
EPI_ISL_418812,0.92218477247508845,MB,2020-03-12,Canada,2020.1883138400412
EPI_ISL_418813,2.0,MB,2020-03-13,Canada,2020.1911812705189
EPI_ISL_418814,1.0601322137839024,NS,2020-03-13,Canada,2020.1911812705189
EPI_ISL_418815,0.33385901647923594,,2020-02-09,Hong Kong,2020.0965560647642
EPI_ISL_418816,1.7855992874836619,British Columbia,2020-03-11,Canada,2020.1854464095638
EPI_ISL_418817,1.8531001591169673,British Columbia,2020-03-13,Canada,2020.1911812705189
EPI_ISL_418818,0.18287182909873151,British Columbia,2020-03-06,Canada,2020.171109257177
EPI_ISL_418819,2.0,British Columbia,2020-03-09,Canada,2020.1797115486092
EPI_ISL_418820,2.0,British Columbia,2020-03-09,Canada,2020.1797115486092
EPI_ISL_418821,2.0,British Columbia,2020-03-10,Canada,2020.1825789790867
EPI_ISL_418822,2.0,British Columbia,2020-03-10,Canada,2020.1825789790867
EPI_ISL_418823,2.0,British Columbia,2020-03-09,Canada,2020.1797115486092
EPI_ISL_418824,2.0,British Columbia,2020-03-03,Canada,2020.1625069657446
EPI_ISL_418825,2.0,British Columbia,2020-03-10,Canada,2020.1825789790867
EPI_ISL_418826,2.0,British Columbia,2020-03-10,Canada,2020.1825789790867
EPI_ISL_418829,2.0,British Columbia,2020-03-10,Canada,2020.1825789790867
EPI_ISL_418830,0.43846355712985208,British Columbia,2020-03-09,Canada,2020.1797115486092
EPI_ISL_418831,2.0,British Columbia,2020-03-11,Canada,2020.1854464095638
EPI_ISL_418832,0.20556184623452681,British Columbia,2020-03-11,Canada,2020.1854464095638
EPI_ISL_418833,2.0,British Columbia,2020-03-11,Canada,2020.1854464095638
EPI_ISL_418834,0.37030052491411825,British Columbia,2020-03-11,Canada,2020.1854464095638
EPI_ISL_418835,0.61924266615180434,British Columbia,2020-03-11,Canada,2020.1854464095638
EPI_ISL_418836,2.0,British Columbia,2020-03-10,Canada,2020.1825789790867
EPI_ISL_418837,2.0,British Columbia,2020-03-10,Canada,2020.1825789790867
EPI_ISL_418838,1.0265264098054172,British Columbia,2020-03-12,Canada,2020.1883138400412
EPI_ISL_418839,1.2511827713674013,British Columbia,2020-03-10,Canada,2020.1825789790867
EPI_ISL_418840,0.47324843266357997,British Columbia,2020-03-12,Canada,2020.1883138400412
EPI_ISL_418841,1.7857222575786873,British Columbia,2020-03-11,Canada,2020.1854464095638
EPI_ISL_418842,2.0,British Columbia,2020-03-11,Canada,2020.1854464095638
EPI_ISL_418845,0.50324746788923891,British Columbia,2020-03-11,Canada,2020.1854464095638
EPI_ISL_418846,2.0,British Columbia,2020-03-12,Canada,2020.1883138400412
EPI_ISL_418847,0.92216646486926834,British Columbia,2020-03-12,Canada,2020.1883138400412
EPI_ISL_418848,2.0,British Columbia,2020-03-05,Canada,2020.1682418266996
EPI_ISL_418849,2.0,British Columbia,2020-03-13,Canada,2020.1911812705189
EPI_ISL_418851,2.0,British Columbia,2020-03-13,Canada,2020.1911812705189
EPI_ISL_418852,2.0,British Columbia,2020-03-07,Canada,2020.1739766876542
EPI_ISL_418853,2.0,British Columbia,2020-03-11,Canada,2020.1854464095638
EPI_ISL_418854,1.7857791662482787,British Columbia,2020-03-11,Canada,2020.1854464095638
EPI_ISL_418855,2.0,British Columbia,2020-03-11,Canada,2020.1854464095638
EPI_ISL_418856,1.3023004694364391,British Columbia,2020-03-13,Canada,2020.1911812705189
EPI_ISL_418857,2.0,British Columbia,2020-03-13,Canada,2020.1911812705189
EPI_ISL_418858,1.2430472563353736,British Columbia,2020-03-13,Canada,2020.1911812705189
EPI_ISL_418860,2.0,Barcelona,2020-03-15,Spain,2020.1969161314735
EPI_ISL_418861,2.0,Barcelona,2020-03-24,Spain,2020.2227230057704
EPI_ISL_418902,0.34468910468953401,Minnesota,2020-03-13,USA,2020.1911812705189
EPI_ISL_418903,0.9904217556315783,Washington,2020-03-16,USA,2020.1997835619509
EPI_ISL_418965,2.0,Utah,2020-03-11,USA,2020.1854464095638
EPI_ISL_418974,1.3417869989042168,New York,2020-03-17,USA,2020.2026509924285
EPI_ISL_418982,1.838456718872604,Oevel,2020-03-09,Belgium,2020.1797115486092
EPI_ISL_418984,1.469126854263014,Kaulile,2020-03-09,Belgium,2020.1797115486092
EPI_ISL_418985,1.2341483216280849,Ellezelles,2020-03-09,Belgium,2020.1797115486092
EPI_ISL_418986,1.1229947059671515,Hoegaarden,2020-03-02,Belgium,2020.1596395352674
EPI_ISL_418987,2.0,Eupen,2020-03-01,Belgium,2020.1567721047898
EPI_ISL_418988,1.281509340324448,Zolder,2020-03-04,Belgium,2020.165374396222
EPI_ISL_418989,2.0,Vorst,2020-03-04,Belgium,2020.165374396222
EPI_ISL_418990,1.5597962454558698,Hangzhou,2020-02-03,China,2020.0793514818997
EPI_ISL_418991,0.096047909261803954,Hangzhou,2020-02-04,China,2020.0822189123771
EPI_ISL_418992,1.4135358037069381,,2020-02-10,Singapore,2020.0994234952416
EPI_ISL_418993,9.9999999599200713e-07,,2020-01-29,Singapore,2020.0650143318196
EPI_ISL_418994,2.0,,2020-01-29,Singapore,2020.0650143295127
EPI_ISL_419170,2.0,ARA,2020-03-21,France,2020.2141207143382
EPI_ISL_419175,2.0,ARA,2020-03-21,France,2020.2141207143382
EPI_ISL_419178,2.0,ARA,2020-03-22,France,2020.2169881448153
EPI_ISL_419180,1.0997486826497023,ARA,2020-03-22,France,2020.2169881448153
EPI_ISL_419187,0.96935764475215291,ARA,2020-03-22,France,2020.2169881448153
EPI_ISL_419214,2.0,,2020-02-10,Hong Kong,2020.0994234952416
EPI_ISL_419215,2.0,,2020-02-10,Hong Kong,2020.0994234952416
EPI_ISL_419216,0.36746176738731839,,2020-02-10,Hong Kong,2020.0994234952416
EPI_ISL_419217,0.94654272949599438,,2020-02-10,Hong Kong,2020.0994234952416
EPI_ISL_419219,2.0,,2020-02-10,Hong Kong,2020.0994234952416
EPI_ISL_419221,1.5152260923874288,,2020-02-11,Hong Kong,2020.102290925719
EPI_ISL_419222,0.95804130486471195,,2020-02-11,Hong Kong,2020.102290925719
EPI_ISL_419224,2.0,,2020-02-13,Hong Kong,2020.1080257866738
EPI_ISL_419226,0.59064822095526448,,2020-02-13,Hong Kong,2020.1080257866738
EPI_ISL_419227,2.0,,2020-02-15,Hong Kong,2020.1137606476286
EPI_ISL_419228,1.6950018905430251,,2020-02-17,Hong Kong,2020.1194955085834
EPI_ISL_419231,1.8324180535793804,,2020-02-19,Hong Kong,2020.1252303695383
EPI_ISL_419232,1.000862584503641,,2020-02-19,Hong Kong,2020.1252303695383
EPI_ISL_419233,2.0,Canary Islands,2020-03-04,Spain,2020.165374396222
EPI_ISL_419234,2.0,LaRioja,2020-03-03,Spain,2020.1625069657446
EPI_ISL_419235,2.0,Madrid,2020-03-07,Spain,2020.1739766876542
EPI_ISL_419236,2.0,Madrid,2020-03-07,Spain,2020.1739766876542
EPI_ISL_419237,2.0,Madrid,2020-03-07,Spain,2020.1739766876542
EPI_ISL_419238,0.42891043507122273,Basque Country,2020-03-05,Spain,2020.1682418266996
EPI_ISL_419240,2.0,Basque Country,2020-03-03,Spain,2020.1625069657446
EPI_ISL_419245,0.22511214900932203,,2020-02-22,Hong Kong,2020.1338326609705
EPI_ISL_419247,2.0,,2020-02-24,Hong Kong,2020.1395675219255
EPI_ISL_419250,2.0,,2020-02-26,Hong Kong,2020.1453023828801
EPI_ISL_419254,2.0,Rome,2020-03-23,Italy,2020.2198555752927
EPI_ISL_419255,1.4726450206546462,Rome,2020-03-23,Italy,2020.2198555752927
EPI_ISL_419296,2.0,Kochi,2020-03-08,Japan,2020.1768441181316
EPI_ISL_419297,2.0,Chiba,2020-03-10,Japan,2020.1825789790867
EPI_ISL_419298,2.0,Chiba,2020-03-10,Japan,2020.1825789790867
EPI_ISL_419299,9.9999999600419974e-07,Ishikawa,2020-03-09,Japan,2020.179711550916
EPI_ISL_419300,2.0,Ishikawa,2020-03-20,Japan,2020.2112532838607
EPI_ISL_419301,2.0,Saitama,2020-03-11,Japan,2020.1854464095638
EPI_ISL_419302,2.0,Saitama,2020-03-12,Japan,2020.1883138400412
EPI_ISL_419303,2.0,Saitama,2020-03-12,Japan,2020.1883138400412
EPI_ISL_419304,2.0,Saitama,2020-03-17,Japan,2020.2026509924285
EPI_ISL_419305,2.0,Saitama,2020-03-18,Japan,2020.2055184229059
EPI_ISL_419306,2.0,Saitama,2020-03-20,Japan,2020.2112532838607
EPI_ISL_419307,2.0,Saitama,2020-03-20,Japan,2020.2112532838607
EPI_ISL_419308,0.40411845323077117,Saitama,2020-03-19,Japan,2020.2083858533831
EPI_ISL_419309,2.0,Chiba,2020-03-12,Japan,2020.1883138400412
EPI_ISL_419310,2.0,Chiba,2020-03-13,Japan,2020.1911812705189
EPI_ISL_419311,2.0,Chiba,2020-03-13,Japan,2020.1911812705189
EPI_ISL_419386,2.0,Lisbon,2020-03-18,Portugal,2020.2055184229059
EPI_ISL_419387,2.0,Lisbon,2020-03-18,Portugal,2020.2055184229059
EPI_ISL_419393,2.0,Minnesota,2020-03-14,USA,2020.1940487009963
EPI_ISL_419412,2.0,Wales,2020-03-17,United Kingdom,2020.2026509924285
EPI_ISL_419434,2.0,Wales,2020-03-17,United Kingdom,2020.2026509924285
EPI_ISL_419530,2.0,Duesseldorf,2020-03-11,Germany,2020.1854464095638
EPI_ISL_419531,2.0,Duesseldorf,2020-03-11,Germany,2020.1854464095638
EPI_ISL_419532,2.0,Duesseldorf,2020-03-11,Germany,2020.1854464095638
EPI_ISL_419533,2.0,Duesseldorf,2020-03-11,Germany,2020.1854464095638
EPI_ISL_419534,2.0,Duesseldorf,2020-03-11,Germany,2020.1854464095638
EPI_ISL_419535,2.0,Duesseldorf,2020-03-13,Germany,2020.1911812705189
EPI_ISL_419536,2.0,Duesseldorf,2020-03-14,Germany,2020.1940487009963
EPI_ISL_419537,2.0,Duesseldorf,2020-03-14,Germany,2020.1940487009963
EPI_ISL_419538,2.0,Duesseldorf,2020-03-14,Germany,2020.1940487009963
EPI_ISL_419539,2.0,Duesseldorf,2020-03-15,Germany,2020.1969161314735
EPI_ISL_419540,2.0,Duesseldorf,2020-03-16,Germany,2020.1997835619509
EPI_ISL_419541,2.0,Duesseldorf,2020-03-14,Germany,2020.1940487009963
EPI_ISL_419542,1.3076974863957436,Duesseldorf,2020-03-15,Germany,2020.1969161314735
EPI_ISL_419543,2.0,Duesseldorf,2020-03-15,Germany,2020.1969161314735
EPI_ISL_419544,2.0,Duesseldorf,2020-03-15,Germany,2020.1969161314735
EPI_ISL_419545,2.0,Duesseldorf,2020-03-15,Germany,2020.1969161314735
EPI_ISL_419546,2.0,Duesseldorf,2020-03-15,Germany,2020.1969161314735
EPI_ISL_419548,2.0,Duesseldorf,2020-03-15,Germany,2020.1969161314735
EPI_ISL_419549,2.0,Duesseldorf,2020-03-15,Germany,2020.1969161314735
EPI_ISL_419550,0.81143124204379302,Duesseldorf,2020-03-16,Germany,2020.1997835619509
EPI_ISL_419551,0.78031616691901251,Duesseldorf,2020-03-16,Germany,2020.1997835619509
EPI_ISL_419552,0.93784950989351346,Duesseldorf,2020-03-16,Germany,2020.1997835619509
EPI_ISL_419562,0.6265114720649313,,2020-02-29,Luxembourg,2020.1539046743123
EPI_ISL_419563,1.5516990927828509,,2020-03-12,Luxembourg,2020.1883138400412
EPI_ISL_419564,1.0930350673856324,,2020-03-15,Luxembourg,2020.1969161314735
EPI_ISL_419566,2.0,,2020-03-05,Luxembourg,2020.1682418266996
EPI_ISL_419568,2.0,,2020-03-14,Luxembourg,2020.1940487009963
EPI_ISL_419569,9.9999999599200353e-07,,2020-03-07,Luxembourg,2020.1739766899611
EPI_ISL_419570,1.5516990927828509,,2020-03-12,Luxembourg,2020.1883138400412
EPI_ISL_419573,0.72629952765919437,,2020-03-11,Luxembourg,2020.1854464095638
EPI_ISL_419578,2.0,,2020-03-08,Luxembourg,2020.1768441181316
EPI_ISL_419579,2.0,,2020-03-14,Luxembourg,2020.1940487009963
EPI_ISL_419580,1.5516990927828509,,2020-03-12,Luxembourg,2020.1883138400412
EPI_ISL_419582,2.0,,2020-03-13,Luxembourg,2020.1911812705189
EPI_ISL_419583,9.9999999599200522e-07,,2020-03-15,Luxembourg,2020.1969161337804
EPI_ISL_419584,2.0,,2020-03-13,Luxembourg,2020.1911812705189
EPI_ISL_419585,2.0,,2020-03-14,Luxembourg,2020.1940487009963
EPI_ISL_419586,2.0,,2020-03-14,Luxembourg,2020.1940487009963
EPI_ISL_419587,2.0,,2020-03-11,Luxembourg,2020.1854464095638
EPI_ISL_419588,2.0,,2020-03-16,Luxembourg,2020.1997835619509
EPI_ISL_419589,2.0,,2020-03-15,Luxembourg,2020.1969161314735
EPI_ISL_419590,2.0,,2020-03-11,Luxembourg,2020.1854464095638
EPI_ISL_419591,2.0,,2020-03-14,Luxembourg,2020.1940487009963
EPI_ISL_419592,2.0,,2020-03-15,Luxembourg,2020.1969161314735
EPI_ISL_419593,2.0,,2020-03-16,Luxembourg,2020.1997835619509
EPI_ISL_419594,2.0,,2020-03-16,Luxembourg,2020.1997835619509
EPI_ISL_419595,2.0,,2020-03-12,Luxembourg,2020.1883138400412
EPI_ISL_419596,2.0,,2020-03-12,Luxembourg,2020.1883138400412
EPI_ISL_419597,2.0,,2020-03-15,Luxembourg,2020.1969161314735
EPI_ISL_419598,9.9999999599201073e-07,,2020-03-14,Luxembourg,2020.194048703303
EPI_ISL_419599,0.45067952608570366,,2020-03-16,Luxembourg,2020.1997835619509
EPI_ISL_419600,2.0,,2020-03-13,Luxembourg,2020.1911812705189
EPI_ISL_419601,2.0,,2020-03-15,Luxembourg,2020.1969161314735
EPI_ISL_419602,2.0,,2020-03-12,Luxembourg,2020.1883138400412
EPI_ISL_419603,9.9999999599200098e-07,,2020-03-16,Luxembourg,2020.1997835642576
EPI_ISL_419604,0.61961017045225286,,2020-03-15,Luxembourg,2020.1969161314735
EPI_ISL_419606,2.0,,2020-03-11,Luxembourg,2020.1854464095638
EPI_ISL_419607,2.0,,2020-03-14,Luxembourg,2020.1940487009963
EPI_ISL_419654,0.61074907312154647,,2020-03-03,Austria,2020.1625069657446
EPI_ISL_419655,2.0,Vienna,2020-02-26,Austria,2020.1453023828801
EPI_ISL_419656,2.0,,2020-02-26,Austria,2020.1453023828801
EPI_ISL_419658,2.0,,2020-03-06,Austria,2020.171109257177
EPI_ISL_419659,2.0,,2020-03-10,Austria,2020.1825789790867
EPI_ISL_419660,2.0,,2020-03-13,Austria,2020.1911812705189
EPI_ISL_419661,2.0,,2020-03-10,Austria,2020.1825789790867
EPI_ISL_419662,0.49194847966604904,,2020-03-14,Austria,2020.1940487009963
EPI_ISL_419664,2.0,,2020-03-23,Austria,2020.2198555752927
EPI_ISL_419665,2.0,,2020-03-10,Austria,2020.1825789790867
EPI_ISL_419666,2.0,,2020-03-11,Austria,2020.1854464095638
EPI_ISL_419667,0.65559556355080972,,2020-03-13,Austria,2020.1911812705189
EPI_ISL_419669,1.2771561857309341,,2020-03-16,Austria,2020.1997835619509
EPI_ISL_419670,2.0,,2020-03-16,Austria,2020.1997835619509
EPI_ISL_419671,2.0,,2020-03-19,Austria,2020.2083858533831
EPI_ISL_419672,2.0,,2020-03-19,Austria,2020.2083858533831
EPI_ISL_419673,2.0,,2020-03-22,Austria,2020.2169881448153
EPI_ISL_419674,2.0,,2020-03-24,Austria,2020.2227230057704
EPI_ISL_419675,1.9437812325408412,Comunitat Valenciana,2020-03-20,Spain,2020.2112532838607
EPI_ISL_419676,2.0,Comunitat Valenciana,2020-03-09,Spain,2020.1797115486092
EPI_ISL_419677,2.0,Comunitat Valenciana,2020-03-09,Spain,2020.1797115486092
EPI_ISL_419678,0.56332290152453279,Comunitat Valenciana,2020-03-09,Spain,2020.1797115486092
EPI_ISL_419680,2.0,Comunitat Valenciana,2020-03-10,Spain,2020.1825789790867
EPI_ISL_419681,2.0,Comunitat Valenciana,2020-03-10,Spain,2020.1825789790867
EPI_ISL_419682,2.0,Comunitat Valenciana,2020-03-10,Spain,2020.1825789790867
EPI_ISL_419683,0.52972368548217164,Comunitat Valenciana,2020-03-08,Spain,2020.1768441181316
EPI_ISL_419698,1.254630026207936,New York,2020-03-18,USA,2020.2055184229059
EPI_ISL_419704,1.3588192482280113,New York,2020-03-18,USA,2020.2055184229059
EPI_ISL_419707,9.9999999599200649e-07,Catalonia,2020-01-01,Spain,2019.9847262784519
EPI_ISL_419709,0.13416318980413036,BasqueCountry,2020-03-04,Spain,2020.165374396222
EPI_ISL_419712,0.48621381463440388,Virginia,2020-03-10,USA,2020.1825789790867
EPI_ISL_419714,0.91004391503862114,Victoria,2020-03-18,Australia,2020.2055184229059
EPI_ISL_419729,0.32953497835407769,Victoria,2020-03-20,Australia,2020.2112532838607
EPI_ISL_419736,2.0,Victoria,2020-03-07,Australia,2020.1739766876542
EPI_ISL_419741,2.0,Victoria,2020-03-08,Australia,2020.1768441181316
EPI_ISL_419742,0.47687113386228258,Victoria,2020-03-09,Australia,2020.1797115486092
EPI_ISL_419745,2.0,Victoria,2020-03-10,Australia,2020.1825789790867
EPI_ISL_419748,9.9999999600419974e-07,Victoria,2020-03-10,Australia,2020.1825789813934
EPI_ISL_419749,0.74475819530448673,Victoria,2020-03-10,Australia,2020.1825789790867
